employee_index,country_residence,gender,age,contract_length,new_customer_index,seniority_months,primary_customer_status,customer_type_start_month,customer_relation_type,residence_index,foreigner_index,join_channel,deceased_index,province_name,gross_income,customer_segment,fixed_deposits,loan,credit_card_debit_card,account
N,ES,H,30.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,CASTELLON,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MADRID,165175.23,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MADRID,464487.99,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CORDOBA,49796.25,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,57512.73,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MADRID,337611.57,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MADRID,406995.9,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MADRID,108420.78,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,154242.66,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,859.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,MADRID,147269.88,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,71901.29999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,47.0,859.0,0.0,     34,1.0,1.0,A,S,N,KAT,N,VALENCIA,262665.66000000003,02 - PARTICULARES,0,0,0,1
N,ES,H,22.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,ZAMORA,23877.57,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,46.0,859.0,0.0,     34,1.0,1.0,A,S,N,KAT,N,TARRAGONA,51999.93000000001,02 - PARTICULARES,0,0,1,1
N,ES,V,36.0,859.0,0.0,     34,1.0,1.0,I,S,N,KFC,N,MADRID,64047.60000000001,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SEVILLA,87459.93000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,HUELVA,82372.26,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHD,N,MADRID,311080.56,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,CANTABRIA,84809.73,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,HUELVA,42120.0,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,33.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHD,N,MADRID,115243.77,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,NAVARRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CANTABRIA,130093.77,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BADAJOZ,48565.65,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,28.0,859.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,HUELVA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CORDOBA,42802.95,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALLADOLID,143957.46,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,168723.48,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,859.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,BURGOS,74760.15,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CORDOBA,27234.33,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,60.0,859.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,ALMERIA,91208.79,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,HUELVA,96364.59,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,ZAMORA,72617.73,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,39.0,859.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,MADRID,190650.48,02 - PARTICULARES,0,0,0,1
N,ES,H,42.0,859.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,VALLADOLID,143957.46,02 - PARTICULARES,0,0,1,1
N,ES,H,37.0,859.0,0.0,     34,1.0,1.0,I,S,N,KFC,N,MADRID,83616.93000000001,02 - PARTICULARES,0,0,0,1
N,ES,V,58.0,859.0,0.0,     34,1.0,1.0,I,S,N,KFC,N,BARCELONA,269991.57,02 - PARTICULARES,0,0,0,1
N,ES,V,72.0,859.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,MADRID,537689.0700000001,02 - PARTICULARES,0,0,0,1
N,ES,H,33.0,859.0,0.0,     34,1.0,1.0,I,S,N,KFC,N,SALAMANCA,71800.31999999999,02 - PARTICULARES,0,0,0,0
N,ES,V,43.0,859.0,0.0,     34,1.0,1.0,A,S,N,KAT,N,"PALMAS, LAS",91689.54,02 - PARTICULARES,0,0,0,1
N,ES,H,35.0,859.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,ALMERIA,71632.74,02 - PARTICULARES,0,0,0,1
N,ES,V,46.0,859.0,0.0,     34,1.0,1.0,A,S,N,KAT,N,MADRID,297341.79,02 - PARTICULARES,0,0,0,1
N,ES,V,29.0,859.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,ALBACETE,46976.82,02 - PARTICULARES,0,0,0,1
N,ES,V,28.0,859.0,0.0,     34,1.0,1.0,I,S,N,KFC,N,VALENCIA,84555.27,02 - PARTICULARES,0,0,0,1
N,ES,V,34.0,859.0,0.0,     34,1.0,1.0,A,S,N,KAT,N,BARCELONA,75203.61,02 - PARTICULARES,0,0,1,1
N,ES,H,85.0,859.0,0.0,     34,1.0,1.0,A,S,N,KFC,N,VALENCIA,119900.67,02 - PARTICULARES,0,0,0,1
N,ES,V,29.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,189216.48,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SEVILLA,262881.99,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,79428.75,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",64654.11,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,183178.11,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,110495.97,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,58962.99000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BURGOS,140556.66,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,155911.77,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,60623.67,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,53908.8,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,54475.71,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,35.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,86740.65,02 - PARTICULARES,0,0,0,1
N,ES,V,27.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BURGOS,51763.74000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,LEON,33341.43,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,74973.66,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,CADIZ,78997.31999999999,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALLADOLID,140120.49,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,50135.10000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,196167.0,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,64904.19,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,BADAJOZ,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,29.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,101416.95,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,856.0,0.0,     34,99.0,1.0,A,S,N,KHE,N,VALLADOLID,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,AVILA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,136787.19,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SEVILLA,144877.32,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALENCIA,63806.97,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,50.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,171104.07,02 - PARTICULARES,0,0,0,1
N,ES,H,29.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,HUELVA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,68352.24,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,MADRID,280598.34,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PALENCIA,50609.85000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SEVILLA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,39592.8,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,34.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,63094.86,02 - PARTICULARES,0,0,0,1
N,ES,V,27.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,45031.77,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ZARAGOZA,39110.19,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,ALICANTE,19488.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BURGOS,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,150087.99,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,22894.800000000007,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     32,1.0,1.0,I,S,N,KHE,N,SEVILLA,122247.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,34286.49,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,32.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,102834.45,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,28.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALLADOLID,99537.78,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,105816.99,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,60338.04,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ZARAGOZA,140684.37,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,38.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,39291.78,02 - PARTICULARES,0,0,0,1
N,ES,H,25.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,29.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,60523.41,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,MALAGA,58282.95,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,47675.7,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,GRANADA,66408.81,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,41791.14,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,25120.14,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,67194.56999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,70628.1,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,64210.2,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,80191.35,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,GRANADA,66408.81,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,97163.1,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,59786.01,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,GRANADA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,40684.08,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,SEVILLA,78449.34,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,112492.88999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PALENCIA,81699.09,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,133485.45,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,HUELVA,107249.4,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,MALAGA,142099.86000000002,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,175865.58000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,152445.18,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,32.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BURGOS,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,22.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,61735.8,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,LEON,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,115204.26,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALLADOLID,104004.24,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,CADIZ,50189.4,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,113345.01,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,67369.14,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,115099.02,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,VALLADOLID,119569.86000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MURCIA,38955.03,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALLADOLID,55196.7,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,ZAMORA,107893.92,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,856.0,0.0,     34,1.0,1.0,I,S,S,KHE,N,MALAGA,33358.68,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,30.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,126245.16,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,97092.09,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,260610.84,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,138923.76,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,273951.36,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",187393.92,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,87824.04000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,80072.81999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,"CORUÑA, A",121676.82,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,"CORUÑA, A",95095.14,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,102215.46,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,PONTEVEDRA,85216.20000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,859.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,ASTURIAS,95754.36,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,859.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,PONTEVEDRA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,VALLADOLID,122180.52,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,63102.66,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,GRANADA,94147.02,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,264979.68,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,22909.95,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,22.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MADRID,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,78592.59,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CACERES,79241.58,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,313541.91000000003,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,75395.64,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,CADIZ,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,29.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,GRANADA,59005.77,03 - UNIVERSITARIO,0,0,1,0
N,ES,V,29.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,SALAMANCA,97625.67,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,MALAGA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,87938.34,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,ALICANTE,70047.39,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,856.0,0.0,     34,1.0,1.0,A,S,N,KHE,N,SALAMANCA,86740.65,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,856.0,0.0,     34,1.0,1.0,I,S,N,KHE,N,BADAJOZ,231133.68,03 - UNIVERSITARIO,0,0,0,1
