category,cost,clicks,leads,orders,revenue
influencer,36.6545,766,21,368,18878.0004
jkl,2.0907,34,0,2,321.873
search,1.8266,93,2,0,0.0
jkl,0.0066,0,0,0,0.0
social,300.5117,1069,28,823,38936.3484
influencer,0.4604,8,0,1,12.7809
influencer,0.0017,0,0,0,0.0
jkl,0.0131,0,0,0,0.0
social,0.7774,40,0,0,0.0
social,0.0002,0,0,0,0.0
social,0.0025,0,0,0,0.0
influencer,0.2416,3,0,0,0.0
search,2.648,26,0,5,377.9004
jkl,7.0495,53,1,9,501.087
influencer,2.524,94,2,6,291.8944
search,1.3703,19,0,1,11.3181
jkl,0.0038,0,0,0,0.0
jkl,0.0013,0,0,0,0.0
jkl,2.0238,17,0,0,0.0
influencer,0.0698,0,0,0,0.0
search,0.1544,3,0,0,0.0
social,6.8379,277,6,4,310.2651
influencer,0.0424,0,0,0,0.0
search,1.3118,40,1,0,0.0
influencer,0.0313,0,0,0,0.0
social,0.0038,0,0,0,0.0
social,3.8647,21,0,1,650.0758
jkl,0.9325,33,0,6,751.8153
social,0.1114,8,0,0,0.0
jkl,0.014,0,0,0,0.0
influencer,0.2375,0,0,0,0.0
jkl,0.1989,3,0,0,0.0
jkl,1.0362,1,0,0,0.0
influencer,1.0617,16,0,0,0.0
social,5.0773,291,7,8,787.9309
search,50.5157,309,7,105,4288.6699
influencer,0.1708,0,0,0,0.0
search,0.0033,1,0,0,0.0
search,1.1865,14,0,0,0.0
influencer,1.4797,17,0,0,0.0
jkl,0.0145,0,0,0,0.0
jkl,0.011,0,0,0,0.0
influencer,41.7175,400,10,264,12759.7416
social,0.0016,0,0,0,0.0
search,0.0085,0,0,0,0.0
social,0.0271,0,0,0,0.0
influencer,10.9588,321,8,21,1093.3842
search,1.2516,15,0,3,51.2943
social,0.0032,0,0,0,0.0
social,127.4468,881,24,574,24887.7813
social,0.0003,0,0,0,0.0
jkl,0.1082,1,0,4,146.5765
jkl,0.2453,11,0,0,0.0
social,334.5504,1319,36,937,49039.8638
social,0.0407,0,0,0,0.0
search,0.0172,1,0,0,0.0
jkl,0.0077,0,0,0,0.0
influencer,0.6205,8,0,0,0.0
influencer,1.718,13,0,1,552.0045
social,0.1516,1,0,0,0.0
influencer,0.0032,0,0,0,0.0
search,0.2315,0,0,0,0.0
jkl,0.0013,0,0,0,0.0
social,0.0001,0,0,0,0.0
social,308.5376,1346,36,901,39815.7094
jkl,0.003,0,0,0,0.0
jkl,0.0073,0,0,0,0.0
jkl,0.0704,0,0,0,0.0
social,0.8421,12,0,2,57.1411
social,0.1855,4,0,2,24.06
influencer,328.8413,8302,202,2643,131786.7482
,0.0048,0,0,0,0.0
social,6.1214,63,1,9,351.4985
social,0.0156,0,0,0,0.0
search,6.2297,39,1,24,1055.0784
jkl,12.845,220,5,172,5102.5552
social,45.4911,218,5,210,12233.6662
social,0.0105,0,0,0,0.0
search,0.045,3,0,0,0.0
search,0.3015,4,0,0,0.0
jkl,2.5726,10,0,5,388.3897
social,48.1883,284,7,288,13617.2385
social,1.7242,134,3,0,0.0
search,0.1605,3,0,0,0.0
search,1.3562,9,0,5,83.1247
search,24.7539,107,2,82,4665.608
jkl,0.0299,0,0,0,0.0
influencer,0.1847,0,0,0,0.0
search,0.1271,5,0,0,0.0
search,3.4226,32,0,1,139.1085
search,2.2981,78,2,0,0.0
jkl,0.0087,0,0,0,0.0
influencer,1.8808,33,0,1,29.856
search,0.0055,0,0,0,0.0
search,0.3507,3,0,1,33.8882
influencer,12.9019,135,3,99,2985.5434
social,44.9591,250,6,264,12739.3463
jkl,0.286,2,0,0,0.0
influencer,0.0305,0,0,0,0.0
jkl,0.0025,0,0,0,0.0
influencer,0.0462,0,0,0,0.0
search,1.0549,5,0,1,68.4924
,0.024,0,0,0,0.0
social,0.1221,0,0,0,0.0
jkl,0.0063,0,0,0,0.0
search,46.7391,308,8,109,5123.1232
jkl,0.0032,0,0,0,0.0
influencer,1.3592,26,0,1,23.7149
influencer,0.0841,0,0,0,0.0
search,1.1285,11,0,6,524.7933
social,0.1831,10,0,0,0.0
influencer,0.1031,1,0,0,0.0
influencer,0.0411,0,0,0,0.0
search,11.0669,453,11,6,240.3004
social,2.4924,132,3,0,0.0
search,1.2719,15,0,2,71.5627
search,1.1176,59,1,0,0.0
influencer,0.021,0,0,0,0.0
search,1.4112,31,0,1,7.4962
social,0.1571,0,0,0,0.0
social,0.227,2,0,0,0.0
jkl,0.0075,0,0,0,0.0
social,0.289,7,0,0,0.0
search,0.949,65,1,0,0.0
influencer,0.2393,6,0,0,0.0
search,0.9594,15,0,1,303.4243
jkl,0.011,0,0,0,0.0
search,6.1647,478,12,3,373.9059
social,223.8048,894,23,666,30254.5721
influencer,363811.0,40494,746,149,1189170.0
jkl,0.0064,0,0,0,0.0
jkl,0.0126,0,0,0,0.0
social,0.0209,0,0,0,0.0
influencer,1.5399,86,2,2,173.0566
influencer,4.3401,57,1,14,1202.4686
social,0.2438,0,0,0,0.0
social,0.0028,1,0,0,0.0
social,7.4986,120,2,12,724.1815
social,5.7155,48,1,1,63.0657
search,0.2218,8,0,0,0.0
influencer,143.5732,2014,54,961,45551.1846
search,0.0116,0,0,0,0.0
social,0.4177,16,0,0,0.0
social,0.7825,50,1,0,0.0
social,2.9318,115,2,0,0.0
social,2.577,37,0,5,212.4219
influencer,204.7846,2913,70,1624,79262.2877
influencer,0.027,0,0,0,0.0
social,4.4057,33,0,4,487.6404
search,0.1392,4,0,0,0.0
influencer,14.4543,114,2,32,1560.8186
jkl,0.0664,1,0,0,0.0
search,0.0979,2,0,0,0.0
influencer,3.2046,19,0,5,199.8908
social,21.4102,321,8,60,3150.3442
,0.0008,0,0,0,0.0
search,0.1507,24,0,0,0.0
influencer,0.0184,1,0,0,0.0
social,4.5941,142,3,10,683.3858
social,0.0266,0,0,0,0.0
influencer,0.0166,0,0,0,0.0
jkl,0.0851,0,0,0,0.0
social,0.3291,16,0,0,0.0
search,4.7019,68,1,42,2529.4164
influencer,0.6337,0,0,0,0.0
social,0.4328,1,0,0,0.0
search,0.1888,6,0,0,0.0
jkl,0.0007,0,0,0,0.0
jkl,0.0873,3,0,1,63.7754
jkl,0.1323,5,0,0,0.0
jkl,0.0017,0,0,0,0.0
jkl,0.0867,0,0,0,0.0
jkl,2.1452,58,1,2,9.7399
jkl,0.5109,9,0,0,0.0
influencer,27833.0,4495,90,18,143658.0
social,1.6513,36,0,4,151.1977
search,1.3878,45,1,0,0.0
influencer,4.4316,42,0,7,1597.9249
jkl,0.0034,0,0,0,0.0
influencer,0.1308,3,0,0,0.0
influencer,5.0228,51,1,7,184.8084
influencer,0.8323,37,0,0,0.0
jkl,0.2683,5,0,1,79.3916
search,0.6807,31,0,0,0.0
search,0.6881,49,1,0,0.0
jkl,5.6064,65,1,34,1617.8977
search,22.7877,90,2,90,3975.5274
jkl,0.0231,0,0,0,0.0
search,0.5894,6,0,0,0.0
influencer,1.6759,20,0,0,0.0
social,0.7263,37,1,1,3.071
search,0.0024,0,0,0,0.0
social,2.4138,118,3,3,115.9051
social,9.4151,666,15,5,523.5354
influencer,0.017,0,0,0,0.0
influencer,167.2322,2117,54,1367,61758.5059
search,0.0096,0,0,0,0.0
social,0.136,2,0,0,0.0
social,1.0973,77,2,0,0.0
influencer,0.8829,14,0,0,0.0
search,0.0108,0,0,0,0.0
social,0.0228,1,0,0,0.0
search,0.7008,4,0,0,0.0
search,16.6398,53,1,66,3341.0417
social,4.3012,51,1,1,209.8346
social,0.3241,10,0,0,0.0
jkl,0.0061,0,0,0,0.0
,0.008,0,0,0,0.0
search,0.3988,9,0,1,653.7417
social,17.8975,241,5,30,1477.2586
influencer,7.3785,54,1,30,1676.0844
jkl,0.0435,5,0,1,8.5932
social,0.0369,1,0,0,0.0
search,11.1002,1021,25,12,567.3959
influencer,8.6472,376,10,50,5003.4366
search,0.1468,15,0,0,0.0
jkl,5.7921,48,1,44,1540.4889
search,0.1188,4,0,0,0.0
social,0.6375,31,0,0,0.0
,0.0144,0,0,0,0.0
influencer,286.3959,7309,198,2434,121523.0295
influencer,0.0003,0,0,0,0.0
social,9.713,392,10,2,83.5223
search,0.7085,2,0,0,0.0
social,3435.44,294,6,1,4981.0
social,9.7138,123,3,29,926.8707
search,0.3202,15,0,0,0.0
jkl,0.3514,3,0,0,0.0
influencer,0.0028,0,0,0,0.0
influencer,1.19,8,0,1,65.9231
jkl,0.3847,3,0,0,0.0
jkl,0.0008,0,0,0,0.0
jkl,0.2283,1,0,0,0.0
social,3.9778,70,1,12,426.2334
influencer,3.2725,40,0,0,0.0
social,2.9231,186,4,1,17.1476
,0.0008,0,0,0,0.0
jkl,2.7384,19,0,7,518.6684
search,1.1958,72,1,2,147.6724
social,0.0679,4,0,0,0.0
search,0.9565,16,0,0,0.0
jkl,1.4866,15,0,2,157.8813
influencer,0.016,0,0,0,0.0
jkl,0.7406,19,0,0,0.0
influencer,0.0349,0,0,0,0.0
search,1.4004,24,0,6,218.8824
social,197948.0,19797,396,30,149430.0
jkl,0.0259,1,0,0,0.0
social,2.8845,14,0,3,751.9075
search,1.1236,37,0,0,0.0
social,1.8682,26,0,1,183.7274
jkl,0.03,0,0,0,0.0
influencer,0.4714,6,0,0,0.0
influencer,0.1315,1,0,0,0.0
influencer,0.0416,0,0,0,0.0
jkl,0.0397,0,0,0,0.0
search,0.4279,4,0,0,0.0
social,66.0523,4155,95,42,2148.6573
influencer,0.7778,27,0,0,0.0
influencer,0.4428,3,0,1,19.558
jkl,0.078,0,0,0,0.0
social,133.8498,660,15,537,33607.2839
jkl,0.0281,0,0,0,0.0
,0.0016,0,0,0,0.0
jkl,0.0015,0,0,0,0.0
influencer,13.8797,431,11,4,189.1079
search,0.002,0,0,0,0.0
search,0.7459,21,0,0,0.0
influencer,247.9396,2406,61,1160,53754.3165
social,0.9475,76,1,0,0.0
search,5.9057,48,1,26,2252.9988
influencer,1.5888,26,0,0,0.0
social,513.3684,2012,54,1297,71334.8892
jkl,0.2482,8,0,0,0.0
jkl,0.3142,11,0,2,150.8004
search,0.3642,12,0,1,111.1292
influencer,0.5133,32,0,0,0.0
search,0.1324,13,0,1,13.3059
jkl,1.7273,43,1,8,424.1517
jkl,0.0068,0,0,0,0.0
search,0.0177,0,0,0,0.0
search,0.1393,5,0,0,0.0
search,0.3905,20,0,0,0.0
jkl,0.0034,0,0,0,0.0
search,3.6232,359,8,6,110.3884
social,0.4186,25,0,0,0.0
,0.0008,0,0,0,0.0
social,0.2819,22,0,0,0.0
social,2.5422,28,0,3,139.5103
search,0.1027,1,0,0,0.0
search,0.5463,12,0,0,0.0
,0.0096,0,0,0,0.0
jkl,0.0169,5,0,0,0.0
influencer,1.2827,26,0,2,225.6569
social,4.9152,43,1,6,257.7118
jkl,0.0353,0,0,0,0.0
social,2.2813,112,3,0,0.0
social,96.3619,5019,115,43,3573.427
influencer,157.9301,2187,50,1459,61924.5499
jkl,0.0161,0,0,0,0.0
influencer,6.2484,65,1,5,283.5541
influencer,0.0424,0,0,0,0.0
social,1.4233,6,0,18,324.9126
influencer,256.2873,5984,135,2526,137447.4806
search,18.0447,715,16,16,2392.5029
influencer,0.3718,11,0,0,0.0
search,8.0871,28,0,39,1574.851
search,0.0072,0,0,0,0.0
search,0.167,10,0,0,0.0
influencer,0.6727,8,0,0,0.0
social,0.3328,9,0,0,0.0
social,17.2005,166,4,16,859.4806
influencer,0.0183,0,0,0,0.0
influencer,0.6378,17,0,1,25.849
social,0.0005,0,0,0,0.0
influencer,1.698,60,1,1,21.0006
jkl,0.1281,0,0,0,0.0
jkl,1.4911,14,0,0,0.0
search,9.3153,29,0,15,720.5934
influencer,0.9645,21,0,0,0.0
search,4.2832,199,4,1,26.4503
social,0.0032,0,0,0,0.0
social,515.8464,1935,48,1359,80311.2749
jkl,0.0071,0,0,0,0.0
social,0.5712,26,0,0,0.0
search,0.9868,8,0,1,125.6998
influencer,0.0315,2,0,0,0.0
social,217.2611,898,24,443,21873.1748
social,1.3733,75,1,0,0.0
jkl,0.0219,0,0,0,0.0
influencer,0.4921,6,0,1,20.4102
social,1.1711,27,0,6,425.8446
social,39.3483,1388,31,19,1080.8509
social,16.1393,178,4,21,1315.2731
social,157.1906,721,17,824,44766.9307
search,54.6646,343,8,106,7872.9876
social,6.7208,55,1,6,803.4
social,0.0026,0,0,0,0.0
social,0.4143,8,0,0,0.0
influencer,0.796,14,0,0,0.0
search,0.0268,0,0,0,0.0
jkl,0.3058,7,0,1,11.0166
influencer,147.782,767,20,704,32913.1266
social,0.0008,0,0,0,0.0
jkl,13.4877,230,6,79,2763.333
social,0.0621,2,0,0,0.0
social,0.0004,0,0,0,0.0
jkl,0.0029,0,0,0,0.0
influencer,0.0023,0,0,0,0.0
social,0.2528,4,0,0,0.0
social,0.0036,0,0,0,0.0
jkl,0.0021,0,0,0,0.0
search,72.5007,349,8,160,5749.8537
influencer,0.0377,0,0,0,0.0
jkl,0.2836,2,0,0,0.0
social,0.0398,7,0,6,311.0929
search,0.5722,28,0,0,0.0
search,0.3111,0,0,1,45.4402
jkl,0.009,0,0,0,0.0
jkl,0.0963,2,0,0,0.0
search,46.6145,207,5,103,4012.0024
search,0.4495,1,0,0,0.0
social,0.0081,2,0,0,0.0
influencer,0.1441,1,0,0,0.0
social,1.0687,59,1,1,105.9749
influencer,0.5427,17,0,0,0.0
influencer,7.5325,81,1,2,194.3131
search,0.527,26,0,0,0.0
search,0.0087,0,0,0,0.0
influencer,0.1049,3,0,0,0.0
search,0.4102,2,0,1,326.2915
social,0.0034,0,0,0,0.0
jkl,0.552,16,0,2,204.132
search,0.021,0,0,0,0.0
jkl,7.559,97,2,55,2554.6792
social,17.0438,192,4,23,1439.9306
search,0.2334,14,0,0,0.0
jkl,0.0089,0,0,0,0.0
search,0.1121,1,0,0,0.0
jkl,0.0779,2,0,0,0.0
influencer,1.8769,43,1,0,0.0
jkl,0.0093,0,0,0,0.0
jkl,2.8479,20,0,8,281.1203
influencer,0.1404,0,0,0,0.0
jkl,0.1581,0,0,0,0.0
search,0.9509,15,0,0,0.0
jkl,0.008,1,0,0,0.0
social,5.5707,100,2,13,477.8272
search,2.0764,59,1,0,0.0
influencer,179.7696,940,24,872,49676.7779
social,1.9898,4,0,9,143.2366
jkl,0.0549,1,0,0,0.0
search,3.7511,358,8,5,430.5522
influencer,255.7159,1578,38,792,40566.0885
influencer,1.9114,73,1,0,0.0
social,4.0911,209,4,7,367.57
jkl,1.2433,8,0,1,25.8575
social,347.5567,1332,32,473,25044.3271
search,0.132,4,0,0,0.0
search,1.0802,53,1,1,191.3352
jkl,1.131,8,0,0,0.0
search,0.0368,0,0,0,0.0
jkl,0.1915,0,0,0,0.0
search,0.0844,6,0,0,0.0
influencer,0.0011,0,0,0,0.0
jkl,0.182,0,0,0,0.0
social,0.0023,0,0,0,0.0
jkl,9.3414,158,3,102,4434.2638
jkl,0.0225,0,0,0,0.0
search,0.4308,15,0,0,0.0
search,1.5542,49,1,0,0.0
influencer,0.1032,0,0,0,0.0
search,2.1949,69,1,0,0.0
social,0.0098,0,0,0,0.0
search,0.0182,1,0,0,0.0
jkl,0.0034,0,0,0,0.0
search,0.2439,6,0,0,0.0
search,0.0493,1,0,2,142.2937
social,3.6979,216,5,0,0.0
social,1.0982,37,0,0,0.0
jkl,0.0177,0,0,0,0.0
jkl,0.2201,1,0,4,370.6733
search,39.3229,247,5,71,4164.6615
social,0.934,54,1,1,105.7438
jkl,0.0167,0,0,0,0.0
influencer,0.2616,1,0,0,0.0
search,0.9711,9,0,0,0.0
jkl,0.1223,12,0,0,0.0
search,0.0469,0,0,0,0.0
search,1.967,20,0,5,49.3589
jkl,0.2382,1,0,0,0.0
social,5.4339,33,0,6,329.0395
jkl,0.0484,0,0,0,0.0
search,0.1261,0,0,0,0.0
search,0.01,0,0,0,0.0
search,34.7201,190,4,59,1686.4917
jkl,0.1179,1,0,1,12.1713
influencer,0.0051,0,0,0,0.0
influencer,0.454,10,0,0,0.0
influencer,0.191,3,0,0,0.0
influencer,0.0027,0,0,0,0.0
search,42.6826,186,4,93,6876.1833
search,0.1292,4,0,0,0.0
search,0.0004,0,0,0,0.0
influencer,0.3288,3,0,5,295.7963
influencer,4.3716,69,1,1,141.3547
search,61588.1,4507,100,17,152660.0
social,404.9274,1472,35,936,44843.2506
search,0.6105,19,0,0,0.0
social,64.4121,4884,117,34,4299.6099
search,0.9308,121,3,0,0.0
jkl,0.5564,13,0,0,0.0
search,0.8504,52,1,0,0.0
jkl,0.2463,35,0,0,0.0
influencer,0.0668,1,0,0,0.0
influencer,0.2,5,0,0,0.0
jkl,0.5779,3,0,2,16.0465
search,3.1326,106,2,2,21.2689
jkl,12.6756,167,4,89,3031.2026
search,0.0032,0,0,0,0.0
influencer,0.692,45,1,0,0.0
search,0.0177,3,0,0,0.0
search,0.1876,11,0,0,0.0
influencer,0.0824,2,0,1,2.6793
social,1.9863,88,2,0,0.0
search,0.405,11,0,0,0.0
social,390.7116,1585,41,706,37998.147
jkl,0.002,0,0,0,0.0
search,0.0127,0,0,0,0.0
social,0.0153,0,0,0,0.0
social,1.8751,155,3,3,298.4611
influencer,0.1846,4,0,0,0.0
social,0.4938,3,0,3,22.4382
,0.0048,0,0,0,0.0
search,0.0585,0,0,0,0.0
jkl,0.0642,2,0,0,0.0
social,17.8927,1494,35,12,824.5637
jkl,0.0149,0,0,0,0.0
social,0.6523,17,0,7,540.896
search,0.183,8,0,0,0.0
jkl,0.895,6,0,2,72.1278
social,5.0344,75,2,11,945.3602
search,0.4048,25,0,0,0.0
search,0.1669,4,0,0,0.0
search,0.0033,0,0,0,0.0
influencer,9.6159,127,2,19,752.8078
jkl,5.1941,50,1,32,1105.1336
social,2.8413,32,0,2,490.3965
social,6.6962,87,2,15,325.2281
search,0.8569,22,0,2,410.5081
,0.012,0,0,0,0.0
social,0.6457,38,0,0,0.0
,0.022,0,0,0,0.0
jkl,0.0738,6,0,6,63.2076
search,1.9441,31,0,3,145.6809
social,4.5989,74,1,11,782.1175
,0.0072,0,0,0,0.0
influencer,7.0324,171,3,25,2178.9078
jkl,0.0027,0,0,0,0.0
social,28.1005,885,21,25,1234.0241
social,0.0216,0,0,0,0.0
search,0.1595,10,0,1,69.8351
social,1.9558,4,0,3,96.3584
jkl,0.0385,0,0,0,0.0
influencer,1.3135,8,0,0,0.0
jkl,0.1389,3,0,0,0.0
,0.0027,0,0,0,0.0
social,3.0767,232,5,0,0.0
social,0.2228,2,0,0,0.0
jkl,0.1401,0,0,0,0.0
media,177746.0,16806,336,60,204540.0
social,1421.34,5104,14,0,0.0
influencer,14.0088,593,16,49,3177.6954
search,0.1296,2,0,0,0.0
influencer,0.7249,9,0,0,0.0
social,0.0565,3,0,0,0.0
influencer,0.0928,0,0,0,0.0
social,0.1022,6,0,0,0.0
search,0.1779,2,0,0,0.0
,0.0032,0,0,0,0.0
social,121.2219,772,19,418,19327.8262
jkl,11.1808,186,4,63,2546.3891
social,18.8695,278,6,34,1547.1116
influencer,0.5062,13,0,4,191.5127
influencer,0.0162,0,0,0,0.0
social,8.0963,117,2,12,424.1341
search,0.2306,2,0,0,0.0
influencer,0.1763,10,0,0,0.0
jkl,0.045,1,0,0,0.0
influencer,0.1173,0,0,0,0.0
search,1.4853,51,1,1,9.6979
search,0.0209,0,0,0,0.0
search,9.6584,739,17,14,951.2179
jkl,1.4761,28,0,2,110.5407
social,5.3274,232,5,0,0.0
social,0.4487,32,0,0,0.0
jkl,0.0349,0,0,0,0.0
social,0.2318,3,0,0,0.0
search,15.2085,722,16,8,930.7221
,0.0016,0,0,0,0.0
social,0.1195,4,0,0,0.0
influencer,6.2793,58,1,4,140.7087
influencer,1.258,72,1,2,252.942
search,0.122,1,0,0,0.0
social,0.2858,5,0,0,0.0
social,0.0128,0,0,0,0.0
social,0.0003,0,0,0,0.0
influencer,7.8413,144,3,0,0.0
jkl,0.0218,0,0,0,0.0
social,0.0468,0,0,0,0.0
search,0.25,0,0,0,0.0
social,0.5962,6,0,0,0.0
jkl,0.0042,0,0,0,0.0
influencer,0.3365,1,0,3,59.2144
jkl,1.1283,4,0,0,0.0
jkl,0.0025,0,0,0,0.0
social,0.3273,9,0,0,0.0
social,0.1342,187,4,0,5.7921
social,31.6884,194,5,188,10165.8417
social,70.6445,248,6,285,14361.9285
influencer,0.0003,0,0,0,0.0
social,0.2728,5,0,1,12.0671
social,0.0,0,0,0,0.0
influencer,0.0045,0,0,0,0.0
jkl,0.004,0,0,0,0.0
social,7.4608,101,2,13,721.8784
search,0.0049,0,0,0,0.0
social,3.3348,245,6,3,62.5602
influencer,3.5077,42,1,0,0.0
search,1.2167,11,0,0,0.0
social,6.2418,288,7,1,5.1867
search,0.7153,0,0,0,0.0
search,0.1567,2,0,0,0.0
search,10.7419,637,17,11,2332.1515
search,0.0015,0,0,0,0.0
jkl,0.036,0,0,0,0.0
social,24.7518,138,3,64,1954.8934
social,0.0019,0,0,0,0.0
influencer,0.46,3,0,0,0.0
search,0.314,2,0,0,0.0
social,92.7635,531,14,237,16917.1318
social,73.6068,376,8,370,13349.8031
jkl,0.4996,2,0,1,49.0902
social,3.521,40,1,2,69.9332
influencer,9.2657,311,7,65,4273.9213
search,0.002,0,0,0,0.0
influencer,0.0116,1,0,0,0.0
jkl,0.0501,0,0,0,0.0
social,3.793,223,5,6,371.8266
jkl,0.0036,0,0,0,0.0
social,17.9887,1545,35,18,3474.7545
search,0.8618,16,0,0,0.0
social,0.6141,29,0,0,0.0
jkl,4.5815,42,1,24,2050.1338
search,0.4151,17,0,0,0.0
social,187.0482,1036,27,638,27319.9555
influencer,7.59,92,2,15,1634.1612
social,0.0285,0,0,0,0.0
social,3.9732,121,3,0,0.0
influencer,0.0646,1,0,0,0.0
jkl,0.0102,1,0,0,0.0
search,0.9995,6,0,0,0.0
social,0.3553,0,0,0,0.0
influencer,1.4781,10,0,0,0.0
search,2.8465,185,4,1,15.2126
social,0.2423,0,0,0,0.0
social,1.8478,90,2,0,0.0
jkl,0.0124,2,0,0,0.0
search,0.0013,1,0,0,0.0
social,0.3297,19,0,0,0.0
social,0.2837,40,1,0,0.0
social,367.3662,1592,42,1147,62189.0172
influencer,1.7988,18,0,0,0.0
influencer,0.0373,0,0,0,0.0
jkl,11.7014,168,4,137,5847.6601
influencer,0.294,12,0,0,0.0
social,0.0182,0,0,0,0.0
social,0.0008,0,0,0,0.0
jkl,0.0002,0,0,0,0.0
jkl,5.734,140,3,1,29.0135
influencer,0.0201,0,0,0,0.0
influencer,0.0115,0,0,0,0.0
search,1.3961,20,0,3,292.7813
social,0.0004,0,0,0,0.0
influencer,0.1843,0,0,0,0.0
search,5.9462,35,0,56,1695.4792
influencer,0.0258,0,0,0,0.0
search,0.1319,2,0,0,0.0
search,0.3638,7,0,0,0.0
influencer,0.0213,0,0,0,0.0
search,0.832,33,0,0,0.0
jkl,0.002,0,0,0,0.0
jkl,0.0005,0,0,0,0.0
social,299.7282,1494,37,1053,58836.5265
social,0.7642,13,0,24,411.6186
social,3.2369,221,5,0,0.0
search,0.3114,16,0,0,0.0
search,0.0852,2,0,0,0.0
social,15.3196,138,3,28,1291.1363
influencer,0.0289,1,0,0,0.0
search,27.0491,780,19,13,1307.7627
social,0.1008,4,0,0,0.0
jkl,0.0286,1,0,0,0.0
search,0.7333,11,0,1,17.5513
search,0.5635,21,0,0,0.0
search,0.0105,1,0,0,0.0
search,0.0133,1,0,0,0.0
jkl,0.0056,0,0,0,0.0
social,0.0314,0,0,0,0.0
influencer,42.5835,1002,26,294,14913.3184
social,1.8236,197,4,2,14.2757
social,5.4304,276,6,4,147.3348
social,0.2216,17,0,0,0.0
social,0.2992,22,0,0,0.0
social,3.9345,51,1,4,75.2524
social,2.7964,115,3,1,32.5577
influencer,0.0446,0,0,0,0.0
jkl,0.008,1,0,0,0.0
social,0.2878,5,0,0,0.0
social,124.3772,872,22,389,20975.6573
search,0.1532,2,0,0,0.0
jkl,0.0047,0,0,0,0.0
social,0.0636,2,0,2,58.6919
influencer,0.0287,0,0,0,0.0
social,4.2653,67,1,5,194.4147
social,0.2669,33,0,0,0.0
jkl,0.0003,0,0,0,0.0
search,0.4069,11,0,0,0.0
jkl,0.0466,3,0,0,0.0
search,1.4079,14,0,0,0.0
social,10357.0,657,13,2,9962.0
jkl,1.1509,3,0,1,94.5945
influencer,11.9754,72,1,24,1555.736
social,0.0172,0,0,0,0.0
influencer,0.0164,0,0,0,0.0
jkl,0.8771,19,0,1,38.9738
influencer,0.045,0,0,0,0.0
influencer,0.3151,12,0,4,171.918
jkl,0.0017,0,0,0,0.0
social,3.9296,77,1,8,991.063
social,0.1724,6,0,0,0.0
search,2.3058,147,3,0,0.0
social,9.8096,121,2,7,287.0879
search,0.0032,0,0,0,0.0
jkl,0.1864,1,0,0,0.0
social,2.8575,243,5,3,21.1828
influencer,0.4442,7,0,0,0.0
social,0.3964,6,0,1,142.9981
influencer,0.1063,0,0,0,0.0
social,0.0001,0,0,0,0.0
search,1.8874,18,0,0,0.0
influencer,0.4912,1,0,0,0.0
influencer,14.165,153,3,110,2801.9468
jkl,0.0281,0,0,0,0.0
social,0.2604,4,0,0,0.0
jkl,0.0011,0,0,0,0.0
social,334.7088,1500,38,652,26612.0848
jkl,0.013,0,0,0,0.0
jkl,1.2036,27,0,6,486.1792
influencer,1.6372,15,0,3,337.8937
social,0.0045,0,0,0,0.0
social,4.8906,64,1,5,242.8174
social,0.4485,8,0,0,0.0
search,7.5831,47,1,15,636.0595
influencer,0.0159,1,0,0,0.0
jkl,0.0047,0,0,0,0.0
jkl,0.3108,4,0,0,0.0
influencer,159.1998,2232,54,1106,51247.1971
social,0.0613,5,0,0,0.0
influencer,1.0821,25,0,0,0.0
,0.0048,0,0,0,0.0
search,0.0129,0,0,0,0.0
social,0.0212,1,0,0,0.0
social,3.2096,29,0,5,504.4626
social,35.6771,2559,61,34,2003.306
social,5.9886,70,1,12,428.8722
influencer,349.4229,9567,222,2778,140313.0765
influencer,0.027,0,0,0,0.0
jkl,0.7721,34,0,2,130.0058
jkl,0.8814,9,0,6,707.9639
social,1.9106,42,0,4,361.0198
social,5.7875,45,1,10,602.4168
influencer,231.1249,3109,80,1783,77476.6716
social,3.9607,40,1,2,486.0032
social,52.6246,400,10,280,13634.2945
search,0.6202,53,1,0,0.0
jkl,0.0006,0,0,0,0.0
jkl,1.1333,9,0,0,0.0
influencer,26.4226,111,2,30,1817.5809
search,0.7668,5,0,6,165.0549
influencer,4.3942,23,0,2,178.3156
jkl,1.344,33,0,1,73.6108
social,0.0198,0,0,0,0.0
jkl,1.9267,19,0,11,975.0742
jkl,0.1281,11,0,0,0.0
social,376.2671,2358,56,985,56162.6793
,0.0006,0,0,0,0.0
social,0.2626,16,0,0,0.0
influencer,0.0188,0,0,0,0.0
influencer,0.0877,1,0,0,0.0
jkl,0.0057,0,0,0,0.0
influencer,0.0431,0,0,0,0.0
jkl,0.0283,0,0,0,0.0
jkl,0.019,0,0,0,0.0
jkl,0.0032,0,0,0,0.0
search,0.4858,25,0,0,0.0
social,0.5297,9,0,0,0.0
jkl,0.023,0,0,0,0.0
search,0.6838,21,0,0,0.0
search,0.0294,0,0,0,0.0
influencer,3.5036,106,2,0,0.0
influencer,392.8014,11047,254,3006,151111.8679
influencer,1.3222,54,1,0,0.0
social,0.0112,0,0,0,0.0
social,0.0488,1,0,0,0.0
influencer,0.0099,0,0,0,0.0
jkl,0.0022,0,0,0,0.0
search,0.0168,0,0,0,0.0
influencer,0.2197,16,0,1,30.7954
influencer,0.3287,11,0,0,0.0
social,8.4127,447,10,3,77.1861
jkl,0.3389,0,0,0,0.0
jkl,0.1418,1,0,0,0.0
