category,cost,clicks,leads,orders,revenue
social,316.6436,2066,50,937,51768.126
search,0.1194,1,0,1,63.9516
influencer,0.1217,9,0,0,0.0
jkl,0.0011,0,0,0,0.0
social,0.5847,9,0,14,339.4011
search,3.5218,18,0,5,567.6721
influencer,2.524,94,2,6,291.8944
jkl,0.1709,3,0,0,0.0
social,14.0987,125,3,21,1444.4008
search,0.8165,7,0,1,284.5517
influencer,0.1625,2,0,0,0.0
jkl,0.0127,0,0,0,0.0
social,1.9898,4,0,9,143.2366
search,0.0024,0,0,0,0.0
social,0.0002,0,0,0,0.0
search,0.0351,0,0,0,0.0
influencer,0.0034,0,0,0,0.0
social,0.0468,0,0,0,0.0
social,124.9583,1027,26,507,22253.6558
social,0.1044,8,0,0,0.0
social,4.2848,103,2,17,1035.7994
search,9.994,55,1,17,917.4051
influencer,14.4412,154,3,57,3320.1255
jkl,0.1408,8,0,0,0.0
social,27.2151,167,4,59,3982.5388
search,0.0069,0,0,0,0.0
influencer,0.0314,0,0,0,0.0
jkl,0.0011,0,0,0,0.0
social,0.0192,0,0,0,0.0
search,0.4639,5,0,0,0.0
influencer,0.8553,10,0,4,200.4823
jkl,0.0225,0,0,0,0.0
social,0.7424,8,0,7,395.948
jkl,0.0197,0,0,0,0.0
search,90.0158,500,12,120,7347.3762
influencer,307.3453,3291,79,1267,55019.7363
jkl,12.3166,249,5,120,6059.9945
social,372.3133,2500,63,1137,70543.0369
jkl,0.0006,0,0,0,0.0
search,0.1459,2,0,0,0.0
influencer,0.4687,4,0,0,0.0
jkl,0.057,0,0,0,0.0
social,0.6614,15,0,0,0.0
search,4.4345,36,0,5,240.2022
influencer,14.3316,161,3,19,1858.2109
jkl,1.0041,16,0,0,0.0
social,18.7414,235,5,23,2601.384
social,0.0929,2,0,0,0.0
social,0.0006,0,0,0,0.0
search,0.7137,42,0,3,323.2916
influencer,0.271,1,0,0,0.0
social,9.6791,456,12,3,91.7449
jkl,0.0042,0,0,0,0.0
search,5.2407,219,5,0,0.0
influencer,5.4987,112,2,2,104.4042
social,64.4121,4884,127,34,4299.6099
search,2.1009,69,1,0,0.0
influencer,21.9056,645,14,15,758.6647
jkl,2.538,69,1,0,0.0
social,7.3234,284,6,5,95.9673
search,17.447,976,23,17,1092.7151
influencer,195.3052,10721,251,185,15447.893
jkl,17.6279,950,24,20,1500.6223
social,73.8687,3040,79,35,2826.908
search,2.045,84,2,0,0.0
influencer,4.6563,162,3,0,0.0
jkl,0.0483,1,0,0,0.0
social,10.2464,491,13,3,223.6411
jkl,0.0076,0,0,0,0.0
search,16.831,470,10,14,928.0248
influencer,32.9236,2139,53,20,994.9486
jkl,0.7347,12,0,5,513.4441
social,79.7769,3664,85,56,4239.0336
search,0.0486,1,0,0,0.0
influencer,0.0019,0,0,0,0.0
social,0.0369,1,0,0,0.0
search,0.329,9,0,0,0.0
influencer,0.0564,2,0,0,0.0
jkl,0.0121,0,0,0,0.0
social,0.3952,35,0,1,42.5054
social,3.7959,312,8,1,46.1171
social,28.5111,2315,59,33,2125.8539
search,0.1713,4,0,0,0.0
influencer,0.3465,0,0,0,0.0
jkl,0.0246,1,0,0,0.0
social,0.4625,32,0,0,0.0
search,2.1853,63,1,2,220.0783
influencer,5.6953,107,2,3,531.1423
jkl,0.2248,21,0,0,0.0
social,4.983,325,7,3,249.8357
search,2.7389,104,2,1,30.2849
influencer,6.1121,103,2,2,94.776
jkl,0.8959,31,0,0,0.0
social,9.3858,660,16,7,360.7537
jkl,0.0056,0,0,0,0.0
search,24.6846,884,19,14,1201.1733
influencer,86.0796,1775,41,50,3334.1989
jkl,7.2697,282,6,5,482.0716
social,85.426,5634,139,72,4437.7681
social,0.0006,0,0,0,0.0
social,0.0027,0,0,0,0.0
jkl,0.0007,0,0,0,0.0
search,0.5039,2,0,2,107.0244
influencer,0.0314,0,0,0,0.0
social,4.5165,54,1,5,417.451
search,0.5635,21,0,0,0.0
influencer,0.0374,0,0,0,0.0
social,2.0779,121,2,1,78.5407
search,1.2489,30,0,1,29.1506
influencer,0.0869,0,0,0,0.0
social,8.6151,397,10,1,80.4338
search,1.528,14,0,5,140.4639
influencer,6.474,69,1,6,793.367
jkl,2.9007,32,0,2,194.8993
social,7.3901,41,1,12,292.4957
search,0.7301,24,0,0,0.0
influencer,2.0467,26,0,0,0.0
jkl,0.4156,18,0,0,0.0
social,0.6212,21,0,0,0.0
search,2.6849,109,2,2,51.8638
influencer,10.9602,253,5,5,361.2609
jkl,3.1124,129,3,1,34.3482
social,3.5204,170,3,0,0.0
jkl,0.0008,0,0,0,0.0
search,1.5234,10,0,0,0.0
influencer,0.8756,16,0,1,176.4182
jkl,0.1235,3,0,0,0.0
social,7.9791,102,2,10,506.4673
jkl,0.002,0,0,0,0.0
search,1.0537,67,1,0,0.0
influencer,0.4929,17,0,0,0.0
jkl,0.0025,0,0,0,0.0
social,2.025,134,3,0,0.0
jkl,0.002,0,0,0,0.0
search,2.9493,125,2,1,73.8075
influencer,1.7903,94,2,0,0.0
jkl,0.0277,0,0,0,0.0
social,7.8777,465,11,10,402.2419
search,0.0164,0,0,0,0.0
influencer,0.0003,0,0,0,0.0
social,0.0179,0,0,0,0.0
search,0.0158,2,0,0,0.0
influencer,0.0003,0,0,0,0.0
social,0.0028,0,0,0,0.0
search,0.0473,2,0,0,0.0
influencer,0.0015,0,0,0,0.0
social,0.0115,1,0,0,0.0
social,2.946,29,0,6,825.5617
social,0.7109,52,1,0,0.0
social,2.7033,237,5,0,0.0
search,0.1471,1,0,0,0.0
influencer,0.0667,2,0,0,0.0
jkl,0.0255,1,0,0,0.0
social,0.2834,1,0,0,0.0
search,0.0433,5,0,0,0.0
influencer,0.0265,0,0,0,0.0
jkl,0.0018,0,0,0,0.0
social,0.0606,11,0,0,0.0
search,0.3141,15,0,0,0.0
influencer,0.1475,0,0,0,0.0
jkl,0.0304,0,0,0,0.0
social,0.2671,26,0,0,0.0
jkl,0.0006,0,0,0,0.0
search,2.2358,15,0,1,96.6286
influencer,1.5107,8,0,2,96.5141
jkl,0.9123,8,0,0,0.0
social,7.0464,71,1,5,670.8406
jkl,0.0025,0,0,0,0.0
search,1.367,60,1,0,0.0
influencer,0.5247,4,0,0,0.0
jkl,0.0817,9,0,0,0.0
social,2.7181,201,5,0,0.0
jkl,0.0015,0,0,0,0.0
search,4.4338,179,4,1,25.7808
influencer,1.6039,28,0,1,46.8901
jkl,0.9285,20,0,0,0.0
social,9.7808,517,12,8,699.7147
social,0.0002,0,0,0,0.0
social,0.0001,0,0,0,0.0
social,0.0005,0,0,0,0.0
jkl,0.001,0,0,0,0.0
search,28.562,150,3,56,2489.2829
influencer,33.1326,184,4,31,1613.5881
social,230.4926,1898,44,705,30772.9098
jkl,0.0007,0,0,0,0.0
search,0.1075,9,0,0,0.0
influencer,0.0376,0,0,0,0.0
social,0.5289,7,0,0,0.0
jkl,0.0007,0,0,0,0.0
search,1.2881,18,0,2,59.9182
influencer,1.2048,8,0,1,79.3074
social,10.6334,177,4,19,1056.8666
search,50.6753,359,9,85,3587.8617
influencer,400.3253,11545,305,3004,151674.863
jkl,31.9066,689,17,279,13034.3589
social,465.4819,2610,66,831,42156.1678
search,0.1088,1,0,0,0.0
influencer,1.2667,21,0,0,0.0
jkl,0.1763,3,0,0,0.0
social,0.5527,1,0,0,0.0
search,2.4451,33,0,0,0.0
influencer,25.9817,838,19,80,4518.3661
jkl,2.46,59,1,16,740.4369
social,16.9098,204,5,23,2046.7676
jkl,0.0202,0,0,0,0.0
search,52.6045,232,6,102,2713.9522
influencer,44.1497,1154,30,370,17055.3795
jkl,4.1172,48,1,9,1175.5657
social,376.2671,2358,53,985,56162.6793
jkl,0.0017,0,0,0,0.0
search,0.1051,1,0,0,0.0
influencer,0.0866,5,0,0,0.0
jkl,0.0193,0,0,0,0.0
social,0.8923,18,0,0,0.0
jkl,0.0068,0,0,0,0.0
search,3.3503,20,0,9,130.4802
influencer,2.0908,94,2,9,436.5835
jkl,0.3624,7,0,0,0.0
social,18.063,202,4,39,2250.17
search,0.6336,5,0,0,0.0
influencer,0.1638,3,0,0,0.0
jkl,0.0089,0,0,0,0.0
social,2.3974,6,0,3,285.8569
search,0.0008,0,0,0,0.0
social,0.0013,1,0,0,0.0
search,0.0456,0,0,0,0.0
influencer,0.007,0,0,0,0.0
jkl,0.0019,0,0,0,0.0
social,0.1099,0,0,0,0.0
social,141.7886,1133,27,441,22791.7028
social,0.1573,7,0,0,0.0
social,5.8743,80,1,8,213.6386
search,11.5423,62,1,35,1615.4689
influencer,19.0937,158,4,34,1216.9947
jkl,0.3111,6,0,0,0.0
social,34.3716,202,4,54,2564.416
search,0.0115,0,0,0,0.0
influencer,0.0853,1,0,0,0.0
jkl,0.0007,0,0,0,0.0
social,0.0258,0,0,0,0.0
search,0.3447,3,0,0,0.0
influencer,1.1785,11,0,2,154.9964
jkl,0.0362,1,0,0,0.0
social,1.6221,13,0,0,0.0
jkl,0.0031,0,0,0,0.0
search,101.9474,519,12,132,5501.2609
influencer,349.2281,3950,107,1292,61090.8019
jkl,17.7383,348,9,89,3943.8837
social,430.9682,2799,71,965,46446.175
search,0.2337,7,0,1,254.1988
influencer,0.4775,3,0,0,0.0
jkl,0.1112,3,0,0,0.0
social,0.8802,16,0,1,30.841
jkl,0.0006,0,0,0,0.0
search,5.003,54,1,6,377.6665
influencer,16.7901,215,5,40,2285.1163
jkl,1.631,56,1,3,85.3252
social,21.7685,226,6,37,1395.369
social,0.0213,0,0,0,0.0
social,0.0011,0,0,0,0.0
search,0.8606,28,0,1,30.7113
influencer,0.3329,4,0,0,0.0
social,10.2415,436,10,4,681.9891
jkl,0.0025,0,0,0,0.0
search,6.5787,352,8,3,501.7546
influencer,6.2867,91,2,2,106.1402
social,67.063,4399,111,45,3046.7982
search,2.3147,62,1,0,0.0
influencer,31.0553,786,20,22,1641.5225
jkl,2.5362,93,2,0,0.0
social,9.317,350,8,2,762.9547
search,19.2779,1127,30,7,250.5753
influencer,269.8964,13808,345,188,14570.2388
jkl,18.3812,913,22,15,1213.847
social,97.2965,3855,87,70,6013.9438
jkl,0.004,0,0,0,0.0
search,2.2116,70,1,1,25.9386
influencer,4.1343,142,3,0,0.0
jkl,0.0781,0,0,0,0.0
social,11.8649,514,12,9,504.3752
jkl,0.0055,0,0,0,0.0
search,18.2143,492,12,7,1189.5708
influencer,31.2004,2109,51,20,2262.0943
jkl,1.0042,12,0,0,0.0
social,95.0814,3958,101,45,2766.8373
search,0.0318,2,0,0,0.0
influencer,0.0077,0,0,0,0.0
social,0.0488,1,0,0,0.0
search,0.2792,16,0,0,0.0
influencer,0.0789,1,0,0,0.0
jkl,0.0019,0,0,0,0.0
social,0.4088,24,0,1,111.5203
social,4.187,282,6,1,22.4368
social,31.3209,2154,54,21,919.8822
search,0.2588,6,0,2,199.8443
influencer,0.4568,0,0,0,0.0
jkl,0.0492,1,0,0,0.0
social,0.5661,44,1,0,0.0
search,2.2634,91,2,2,92.9771
influencer,7.3815,130,2,4,211.5925
jkl,0.4907,16,0,0,0.0
social,5.7801,377,9,3,544.5889
jkl,0.0066,0,0,0,0.0
search,3.0261,115,3,2,115.2837
influencer,7.4961,117,3,4,22.3975
jkl,1.1098,42,1,1,1.3488
social,10.6725,614,14,1,33.1754
jkl,0.0156,1,0,0,0.0
search,27.8699,1035,24,17,1170.5669
influencer,101.6149,2492,65,81,4156.306
jkl,9.7449,349,9,8,264.2701
social,97.0819,5609,141,59,4989.5065
social,0.0022,0,0,0,0.0
social,0.0028,1,0,0,0.0
search,0.6431,3,0,0,0.0
influencer,0.0328,0,0,0,0.0
social,5.6058,64,1,1,11.75
search,0.7002,24,0,0,0.0
influencer,0.0378,0,0,0,0.0
social,2.6499,147,3,0,0.0
jkl,0.0101,0,0,0,0.0
search,1.5794,51,1,0,0.0
influencer,0.07,0,0,0,0.0
social,10.3713,469,11,6,214.6031
search,1.705,8,0,2,219.3631
influencer,10.1288,109,2,9,815.0703
jkl,3.2684,24,0,0,0.0
social,9.8375,45,1,1,151.7022
search,0.8757,27,0,0,0.0
influencer,3.425,41,0,1,15.0444
jkl,0.4023,6,0,0,0.0
social,0.806,46,1,0,0.0
search,3.1202,90,2,1,49.5428
influencer,17.6357,418,11,3,353.9178
jkl,2.9504,58,1,2,246.9722
social,4.6745,216,5,1,188.9608
search,1.5746,10,0,0,0.0
influencer,0.8425,18,0,6,135.7369
jkl,0.1864,1,0,0,0.0
social,8.8193,104,2,0,0.0
search,1.1193,54,1,0,0.0
influencer,0.5019,18,0,0,0.0
social,2.7076,132,3,0,0.0
jkl,0.0054,0,0,0,0.0
search,3.3531,159,3,1,11.8019
influencer,1.6682,80,2,0,0.0
jkl,0.0287,2,0,0,0.0
social,9.713,392,9,2,83.5223
search,0.0205,1,0,0,0.0
social,0.0239,0,0,0,0.0
search,0.0141,1,0,0,0.0
influencer,0.0023,0,0,0,0.0
social,0.0036,0,0,0,0.0
search,0.0383,0,0,0,0.0
influencer,0.0019,0,0,0,0.0
social,0.0168,0,0,0,0.0
social,3.2504,45,1,1,299.345
social,0.7715,63,1,0,0.0
social,2.9831,211,5,3,165.0346
search,0.2028,1,0,1,5.7194
influencer,0.1403,1,0,0,0.0
jkl,0.0642,0,0,0,0.0
social,0.4327,3,0,0,0.0
search,0.0541,1,0,0,0.0
influencer,0.0684,0,0,0,0.0
jkl,0.013,0,0,0,0.0
social,0.0679,4,0,0,0.0
search,0.3411,11,0,0,0.0
influencer,0.2425,1,0,0,0.0
jkl,0.1058,2,0,0,0.0
social,0.3352,14,0,0,0.0
jkl,0.0045,0,0,0,0.0
search,2.7242,18,0,1,12.048
influencer,2.0222,17,0,6,210.8604
jkl,1.4911,14,0,0,0.0
social,8.3405,84,1,14,1839.8806
jkl,0.003,0,0,0,0.0
search,1.4952,65,1,0,0.0
influencer,0.6968,9,0,0,0.0
jkl,0.1343,11,0,0,0.0
social,2.9438,145,3,0,0.0
jkl,0.0081,0,0,0,0.0
search,5.0856,195,4,0,0.0
influencer,2.2272,33,0,0,0.0
jkl,1.362,26,0,1,435.2271
social,11.3176,470,11,1,8.4299
social,0.0012,0,0,0,0.0
social,0.0004,0,0,0,0.0
social,0.0014,0,0,0,0.0
jkl,0.0148,0,0,0,0.0
search,30.3112,152,3,17,731.5654
influencer,31.4498,171,4,51,2240.5513
social,243.2549,1952,45,822,36729.0733
jkl,0.0007,0,0,0,0.0
search,0.0475,0,0,0,0.0
influencer,0.0719,0,0,0,0.0
social,0.5059,13,0,3,155.9618
jkl,0.0012,0,0,0,0.0
search,1.4737,8,0,0,0.0
influencer,1.4094,3,0,3,311.5736
social,12.3744,192,4,44,2143.3442
search,54.6646,343,8,106,7872.9876
influencer,392.8014,11047,274,3006,151111.8679
jkl,34.5005,663,15,253,11669.6644
social,453.5336,2359,56,842,42136.0752
search,0.1527,3,0,0,0.0
influencer,1.2499,16,0,0,0.0
jkl,0.1764,5,0,0,0.0
social,0.5953,6,0,2,119.4501
search,2.1852,22,0,2,36.1487
influencer,25.7392,745,19,82,5260.5703
jkl,2.8179,47,1,3,155.6766
social,17.2793,165,4,32,2598.6469
jkl,0.023,0,0,0,0.0
search,51.948,256,6,173,19131.0277
influencer,41.4622,1025,27,323,13908.0542
jkl,4.5815,42,1,24,2050.1338
social,376.0153,2285,52,1159,56137.1222
jkl,0.0008,0,0,0,0.0
search,0.1427,5,0,0,0.0
influencer,0.0639,0,0,0,0.0
jkl,0.0058,0,0,0,0.0
social,0.7718,13,0,1,179.2669
jkl,0.002,1,0,0,0.0
search,3.1381,25,0,3,49.1746
influencer,2.0079,103,2,6,186.4076
jkl,0.3854,3,0,0,0.0
social,17.9437,224,5,25,1268.6498
search,0.6549,1,0,0,0.0
influencer,0.1924,1,0,5,75.3821
jkl,0.0109,0,0,0,0.0
social,2.1829,10,0,16,1624.7739
search,0.0001,0,0,0,0.0
social,0.0006,0,0,0,0.0
search,0.052,1,0,0,0.0
influencer,0.0085,0,0,0,0.0
social,0.0621,1,0,0,0.0
social,151.1625,1068,25,560,27129.2873
social,0.1927,1,0,0,0.0
social,5.4603,114,2,12,740.0794
search,12.6687,81,2,33,1299.0337
influencer,18.9244,198,4,77,2907.8529
jkl,0.3735,8,0,2,57.6513
social,31.8931,172,3,73,3396.8623
search,0.0085,0,0,0,0.0
influencer,0.1002,0,0,0,0.0
jkl,0.0057,0,0,0,0.0
social,0.0235,0,0,0,0.0
search,0.411,8,0,0,0.0
influencer,1.1604,11,0,8,259.9104
jkl,0.0296,0,0,0,0.0
social,1.4712,15,0,0,0.0
jkl,0.0076,0,0,0,0.0
search,104.0209,548,14,184,8035.0029
influencer,335.592,3655,84,1052,50405.2843
jkl,18.475,360,9,76,3461.6812
social,420.0923,2649,64,1230,54042.031
,0.0152,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
search,0.1799,3,0,0,0.0
influencer,0.5343,3,0,1,8.7487
jkl,0.1071,0,0,0,0.0
social,0.8506,25,0,3,93.9814
search,5.6261,38,1,2,111.816
influencer,17.8738,234,5,25,2891.362
jkl,1.7893,43,1,5,451.3858
social,21.4102,321,8,60,3150.3442
social,0.0438,0,0,0,0.0
social,0.0007,0,0,0,0.0
search,0.7372,11,0,0,0.0
influencer,0.2475,4,0,0,0.0
social,8.932,389,9,5,1058.5169
jkl,0.0119,0,0,0,0.0
search,6.9496,315,8,4,106.1194
influencer,6.3838,121,3,7,729.2943
social,66.0523,4155,104,42,2148.6573
search,2.3917,80,1,0,0.0
influencer,29.8908,772,20,26,905.8048
jkl,2.7666,83,1,0,0.0
social,8.0638,347,8,0,0.0
search,21.1146,908,20,7,626.3721
influencer,267.3337,13392,345,209,16005.4956
jkl,21.1379,980,22,17,1760.2559
social,92.2954,3345,88,74,6116.4163
search,1.8678,80,2,1,16.0555
influencer,3.7541,106,2,0,0.0
jkl,0.0906,0,0,0,0.0
social,10.6968,440,11,1,5.8182
jkl,0.0182,0,0,0,0.0
search,17.0182,436,9,13,831.909
influencer,29.781,1776,46,30,3082.0597
jkl,1.0193,12,0,0,0.0
social,94.7498,3652,94,87,5952.5281
search,0.0498,2,0,0,0.0
influencer,0.0007,0,0,0,0.0
social,0.031,0,0,0,0.0
search,0.3029,5,0,0,0.0
influencer,0.0692,1,0,0,0.0
jkl,0.0038,0,0,0,0.0
social,0.3376,10,0,0,0.0
social,3.9609,232,5,4,172.7942
social,33.0908,2123,55,27,3014.0942
search,0.1612,4,0,0,0.0
influencer,0.4594,2,0,0,0.0
jkl,0.0379,1,0,0,0.0
social,0.4969,28,0,0,0.0
search,2.0791,67,1,0,0.0
influencer,7.9345,128,3,5,524.3183
jkl,0.4897,19,0,0,0.0
social,5.4108,330,7,6,221.5416
jkl,0.0015,0,0,0,0.0
search,3.1326,106,2,2,21.2689
influencer,7.2444,90,2,1,43.5384
jkl,1.0342,27,0,4,334.7763
social,9.4669,518,13,1,54.347
,0.0016,0,0,0,0.0
jkl,0.0082,0,0,0,0.0
search,29.8085,861,21,5,368.3671
influencer,105.3619,2307,57,55,4426.7497
jkl,10.0831,329,8,24,906.7753
social,96.3619,5019,114,43,3573.427
,0.0076,0,0,0,0.0
social,0.0001,0,0,0,0.0
social,0.0015,0,0,0,0.0
search,0.5598,5,0,0,0.0
influencer,0.0347,0,0,0,0.0
social,4.8962,43,1,4,760.3858
search,0.5522,19,0,0,0.0
influencer,0.0424,0,0,0,0.0
social,1.903,117,2,0,0.0
jkl,0.012,0,0,0,0.0
search,1.3118,40,1,0,0.0
influencer,0.0738,0,0,0,0.0
social,7.4193,332,8,2,378.8785
search,1.5134,11,0,0,0.0
influencer,8.2454,89,2,3,134.0574
jkl,3.2486,23,0,2,78.2505
social,6.7517,69,1,4,462.8305
search,0.6986,43,1,0,0.0
influencer,3.3191,22,0,0,0.0
jkl,0.4941,5,0,0,0.0
social,0.6375,31,0,0,0.0
search,2.6378,60,1,0,0.0
influencer,14.5286,347,7,5,324.6993
jkl,3.2863,74,1,1,41.8645
social,3.397,159,3,0,0.0
search,1.3273,11,0,2,796.49
influencer,0.7857,8,0,0,0.0
jkl,0.1564,0,0,0,0.0
social,7.4441,81,1,12,755.1971
jkl,0.0008,0,0,0,0.0
search,0.8941,57,1,0,0.0
influencer,0.4169,8,0,0,0.0
jkl,0.0017,0,0,0,0.0
social,1.9794,112,3,0,0.0
jkl,0.0118,0,0,0,0.0
search,2.6383,150,3,3,214.9266
influencer,1.6084,79,1,0,0.0
jkl,0.0214,0,0,0,0.0
social,7.5218,321,7,3,734.9176
search,0.0161,1,0,0,0.0
influencer,0.0003,0,0,0,0.0
social,0.0149,0,0,0,0.0
search,0.0084,0,0,0,0.0
influencer,0.0003,0,0,0,0.0
social,0.0025,1,0,0,0.0
search,0.0314,0,0,0,0.0
influencer,0.0023,0,0,0,0.0
social,0.0081,0,0,0,0.0
social,2.8885,34,0,8,154.0046
social,0.5895,33,0,0,0.0
social,2.4472,223,6,0,0.0
search,0.1756,2,0,0,0.0
influencer,0.1287,0,0,0,0.0
jkl,0.052,0,0,0,0.0
social,0.3055,14,0,0,0.0
search,0.0501,2,0,0,0.0
influencer,0.0888,0,0,0,0.0
jkl,0.0041,0,0,0,0.0
social,0.0484,3,0,0,0.0
search,0.3016,14,0,0,0.0
influencer,0.2762,2,0,0,0.0
jkl,0.0741,5,0,0,0.0
social,0.2326,9,0,0,0.0
search,2.3346,13,0,3,493.4707
influencer,1.4781,10,0,0,0.0
jkl,1.1627,8,0,1,119.6275
social,6.3362,55,1,1,128.9377
jkl,0.0015,0,0,0,0.0
search,1.1362,46,1,0,0.0
influencer,0.6027,3,0,0,0.0
jkl,0.1021,2,0,0,0.0
social,2.1735,130,3,0,0.0
jkl,0.0021,0,0,0,0.0
search,4.3399,123,2,1,239.7298
influencer,1.7988,18,0,0,0.0
jkl,0.9459,27,0,0,0.0
social,8.2816,368,9,6,150.3687
,0.0008,0,0,0,0.0
social,0.0002,0,0,0,0.0
social,0.0003,0,0,0,0.0
social,0.0,0,0,0,0.0
jkl,0.0118,0,0,0,0.0
search,28.7436,149,4,35,2734.4018
influencer,31.226,182,4,66,3072.4577
social,202.6187,1534,39,574,24331.8723
,0.0006,0,0,0,0.0
search,0.131,1,0,0,0.0
influencer,0.0441,0,0,0,0.0
social,0.316,2,0,0,0.0
search,1.3153,15,0,0,0.0
influencer,1.0172,5,0,0,0.0
social,9.6514,150,3,18,1106.5369
search,57.3333,355,8,130,6663.5869
influencer,394.8222,10677,280,2886,141494.0881
jkl,33.2776,631,14,161,9369.8564
social,296.8451,1497,36,612,21701.8865
search,0.1449,4,0,0,0.0
influencer,1.1144,24,0,2,31.9563
jkl,0.138,3,0,1,57.0294
social,0.3184,5,0,0,0.0
search,2.5109,34,0,6,1359.3506
influencer,23.8174,736,19,82,3470.8747
jkl,2.4218,58,1,6,406.2622
social,11.4141,105,2,10,534.5013
jkl,0.0145,0,0,0,0.0
search,51.7185,222,5,89,3306.5671
influencer,41.5118,1025,23,361,16072.9225
jkl,4.4209,39,0,18,793.5047
social,323.5145,1977,50,709,33860.4452
search,0.132,4,0,0,0.0
influencer,0.1159,2,0,0,0.0
jkl,0.0204,0,0,0,0.0
social,0.7401,21,0,1,33.1163
jkl,0.004,0,0,0,0.0
search,3.2827,22,0,2,88.5092
influencer,1.8106,73,1,1,213.3569
jkl,0.3396,1,0,0,0.0
social,15.698,192,5,27,1226.8509
search,1.0055,5,0,3,36.3412
influencer,0.1411,0,0,0,0.0
jkl,0.0119,2,0,0,0.0
social,1.9639,9,0,3,228.2896
search,0.0003,0,0,0,0.0
social,0.0033,0,0,0,0.0
search,0.0254,0,0,0,0.0
influencer,0.0057,0,0,0,0.0
social,0.1211,1,0,0,0.0
social,148.0878,1027,24,597,26789.7522
social,0.1339,2,0,0,0.0
social,5.4882,74,1,4,374.6849
search,12.9764,57,1,31,3262.128
influencer,19.9583,178,4,59,1610.4097
jkl,0.279,9,0,0,0.0
social,29.8136,178,4,61,3173.6247
search,0.0116,0,0,0,0.0
influencer,0.0258,0,0,0,0.0
jkl,0.0007,0,0,0,0.0
social,0.0325,1,0,0,0.0
search,0.3867,1,0,0,0.0
influencer,1.1214,18,0,4,170.6422
jkl,0.0483,3,0,0,0.0
social,1.2136,8,0,4,202.624
jkl,0.0191,0,0,0,0.0
search,106.6194,547,14,145,7840.0516
influencer,339.0445,3765,96,1292,52266.6561
jkl,17.202,339,9,135,5988.806
social,365.3526,2234,56,971,47701.4293
,0.0118,0,0,0,0.0
jkl,0.0015,0,0,0,0.0
search,0.2302,2,0,1,217.3339
influencer,0.4876,3,0,0,0.0
jkl,0.0803,0,0,0,0.0
social,0.6618,21,0,2,78.6736
search,5.8792,33,0,5,676.6033
influencer,15.1314,202,4,34,2610.1872
jkl,1.4761,28,0,2,110.5407
social,17.8975,241,6,30,1477.2586
social,0.0152,1,0,1,7.3166
jkl,0.001,0,0,0,0.0
search,0.7093,16,0,0,0.0
influencer,0.1888,1,0,0,0.0
social,4.3222,290,6,17,672.3465
,0.0006,0,0,0,0.0
jkl,0.006,0,0,0,0.0
search,6.1374,212,4,4,226.5881
influencer,5.4529,51,1,0,0.0
social,40.531,2925,75,16,1118.4315
search,2.1949,69,1,0,0.0
influencer,26.8351,664,17,10,460.4
jkl,2.1452,58,1,2,9.7399
social,4.2781,149,4,0,0.0
search,18.9143,936,21,13,965.7798
influencer,243.7887,12101,304,226,18900.4435
jkl,17.6216,951,22,12,1403.1808
social,48.8059,2075,49,34,2593.6312
search,1.618,63,1,1,5.7233
influencer,2.9339,97,2,0,0.0
jkl,0.079,0,0,0,0.0
social,7.5723,356,9,8,398.1852
jkl,0.0035,0,0,0,0.0
search,15.3892,405,9,8,422.4149
influencer,23.2523,1329,30,25,2064.6624
jkl,1.0459,23,0,0,0.0
social,70.0127,2889,77,51,3298.8086
search,0.0146,0,0,0,0.0
influencer,0.0015,0,0,0,0.0
social,0.0175,2,0,0,0.0
search,0.1689,7,0,0,0.0
influencer,0.0527,0,0,0,0.0
jkl,0.0006,0,0,0,0.0
social,0.3059,13,0,0,0.0
social,3.0032,230,5,0,0.0
social,28.0627,1775,39,22,1777.678
search,0.167,10,0,0,0.0
influencer,0.4412,8,0,0,0.0
jkl,0.0276,0,0,0,0.0
social,0.392,20,0,0,0.0
search,2.4411,68,1,0,0.0
influencer,7.5325,81,1,2,194.3131
jkl,0.333,16,0,0,0.0
social,4.5981,240,5,2,87.3857
search,2.6115,83,1,0,0.0
influencer,6.3192,67,1,0,0.0
jkl,0.8202,22,0,0,0.0
social,7.705,426,10,4,162.9462
,0.0038,0,0,0,0.0
jkl,0.0045,0,0,0,0.0
search,27.0491,780,19,13,1307.7627
influencer,95.6018,2049,53,80,5288.2221
jkl,8.4963,315,7,12,1598.0786
social,77.4583,3877,92,35,4210.4837
,0.0096,0,0,0,0.0
social,0.0,0,0,0,0.0
search,0.7196,3,0,1,311.9029
influencer,0.0259,1,0,0,0.0
social,4.48,47,1,6,343.5151
jkl,0.0022,0,0,0,0.0
search,0.7761,15,0,1,18.8398
influencer,0.0452,0,0,0,0.0
social,2.4143,127,2,0,0.0
,0.0006,0,0,0,0.0
jkl,0.0007,0,0,0,0.0
search,1.7277,38,1,0,0.0
influencer,0.0946,0,0,0,0.0
social,8.3799,380,10,13,695.8352
,0.002,0,0,0,0.0
search,2.0697,22,0,1,140.1644
influencer,10.6771,87,2,10,929.78
jkl,4.3952,29,0,6,289.5129
social,5.9157,50,1,12,553.7235
search,1.4798,37,0,0,0.0
influencer,6.1334,77,2,0,0.0
jkl,1.0227,12,0,0,0.0
social,1.078,44,1,0,0.0
search,4.6484,135,3,0,0.0
influencer,26.0474,571,15,5,243.676
