User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
960,1,2011,10,13,00:04,41.23,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
1234,3,2015,8,9,04:46,-56.00,Swipe Transaction,1799189980464955940,Franklin,MI,48025.0,5499,,No
2,4,2014,5,15,09:38,53.89,Online Transaction,-6458444334611773637,ONLINE,,,4784,,No
1766,2,2019,4,17,14:26,7.39,Chip Transaction,-4752064311331295725,Irvington,NJ,7111.0,4214,,No
1596,0,2009,9,10,20:52,72.47,Swipe Transaction,-4693979874497918566,Gastonia,NC,28056.0,7538,,No
1254,4,2019,11,23,17:33,21.50,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
331,2,2010,1,18,16:08,163.23,Swipe Transaction,4722913068560264812,Houston,TX,77064.0,5411,,No
503,2,2019,11,17,08:30,85.00,Chip Transaction,1799189980464955940,Branford,CT,6405.0,5499,,No
506,0,2013,7,13,14:01,23.38,Swipe Transaction,-7740818357586203090,Canton,MA,2021.0,5411,,No
1439,1,2011,5,27,18:34,95.15,Swipe Transaction,-3693650930986299431,Jacksonville,AR,72076.0,4814,Insufficient Balance,No
1704,0,2007,8,24,18:54,59.10,Swipe Transaction,-7852040009242716642,Quakertown,PA,18951.0,5310,,No
433,2,2013,1,12,09:12,46.81,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1461,0,2019,12,5,03:58,2.18,Chip Transaction,-5475680618560174533,Portland,ME,4101.0,5942,,No
1778,3,2004,2,5,11:00,-52.00,Swipe Transaction,2027553650310142703,Arnold,MO,63010.0,5541,,No
1801,2,2017,6,25,19:13,52.27,Chip Transaction,2027553650310142703,Tulsa,OK,74152.0,5541,,No
577,0,2014,9,29,12:43,1.09,Swipe Transaction,-6571010470072147219,Troy,MI,48084.0,5499,,No
371,2,2019,9,5,17:22,31.92,Swipe Transaction,-1608687839151147039,El Paso,TX,79912.0,5813,,No
491,1,2015,10,24,22:25,44.15,Chip Transaction,-4693979874497918566,Latrobe,PA,15650.0,7538,,No
396,1,2003,6,29,09:40,28.11,Swipe Transaction,-1288082279022882052,Nashport,OH,43830.0,5499,,No
1361,1,2016,3,19,04:15,43.17,Chip Transaction,3635551857898739641,Baytown,TX,77520.0,5310,,No
1739,1,2012,4,19,07:50,160.00,Swipe Transaction,-4282466774399734331,Memphis,TN,38116.0,4829,,No
1753,4,1999,5,30,15:36,7.32,Swipe Transaction,-4500542936415012428,Wauconda,IL,60084.0,5814,,No
729,0,2020,2,22,14:49,56.68,Swipe Transaction,-6571416449342176575,Honolulu,HI,96825.0,4900,,No
1551,0,2011,5,25,15:32,61.28,Swipe Transaction,6181510752141427450,Albuquerque,NM,87106.0,7538,,No
1641,3,2008,8,19,15:44,152.46,Online Transaction,5319358629056375890,ONLINE,,,4900,,No
1791,3,2012,2,7,14:10,39.65,Swipe Transaction,-1288082279022882052,Hamilton,IN,46742.0,5499,,No
81,2,2007,6,22,13:09,83.34,Swipe Transaction,1913477460590765860,Hermitage,PA,16148.0,5300,,No
1585,4,2007,9,1,23:14,140.00,Swipe Transaction,-4282466774399734331,Rush,NY,14543.0,4829,,No
876,2,2009,1,15,13:37,40.00,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1195,2,2014,8,20,17:03,151.82,Online Transaction,6354687927856781503,ONLINE,,,4900,Insufficient Balance,No
1535,1,2014,1,29,21:10,17.85,Swipe Transaction,-3596185594401137275,Hilton Head Island,SC,29926.0,5812,,No
780,0,2018,6,7,11:15,54.73,Chip Transaction,4751695835751691036,Rome,Italy,,5814,,Yes
1963,2,2016,7,21,17:43,21.64,Chip Transaction,5753024633661164610,Lakeland,FL,33803.0,5311,,No
1110,0,2019,7,21,07:41,3.21,Chip Transaction,3397452747792109772,Lubbock,TX,79414.0,5541,,No
338,1,2014,12,14,07:17,41.28,Swipe Transaction,97032797689821735,Mechanicsburg,PA,17050.0,5411,,No
1361,2,2004,3,12,11:30,85.40,Swipe Transaction,6041421976478259272,Alvin,TX,77511.0,5912,,No
37,0,2019,5,7,08:01,11.85,Chip Transaction,-4736406783603933687,Hanover Park,IL,60133.0,5921,,No
983,2,2009,11,27,15:42,2.58,Swipe Transaction,-6571010470072147219,Ewa Beach,HI,96706.0,5499,,No
1608,1,2015,2,15,06:14,6.27,Swipe Transaction,-4051610135453927412,Mc Cook,NE,69001.0,5541,,No
762,0,2013,2,6,12:36,14.15,Swipe Transaction,8919682822789039434,Puyallup,WA,98373.0,5814,,No
136,1,2014,7,23,07:38,99.25,Swipe Transaction,3895573920438538438,Olathe,KS,66062.0,4900,,No
402,1,2018,12,25,11:23,4.16,Swipe Transaction,-5639535284409098852,Ferdinand,IN,47532.0,5411,,No
908,0,2006,9,6,10:29,0.09,Swipe Transaction,-6571010470072147219,Humble,TX,77346.0,5499,,No
532,0,2010,5,8,22:54,56.05,Swipe Transaction,-5792453657395945948,Manchester,NH,3104.0,5812,,No
1019,4,2000,8,2,13:37,94.10,Swipe Transaction,-6454384444028917681,Tulsa,OK,74137.0,5411,,No
1868,0,2010,8,21,06:25,17.18,Swipe Transaction,-5475680618560174533,Dallas,TX,75216.0,5942,,No
341,1,2007,4,9,08:14,57.14,Swipe Transaction,-85070450838390220,Dallas,TX,75253.0,5541,,No
1934,4,2008,8,8,21:38,52.24,Swipe Transaction,7847619186796796084,Rockingham,NC,28379.0,5812,Insufficient Balance,No
923,3,2001,3,13,08:49,153.73,Swipe Transaction,-2395663312197454263,Los Angeles,CA,90012.0,4111,,No
396,1,2001,4,7,09:30,36.50,Swipe Transaction,-1288082279022882052,Nashport,OH,43830.0,5499,,No
673,0,2008,4,19,11:00,28.31,Swipe Transaction,3116448535848811159,Aurora,CO,80013.0,5211,,No
1308,1,2020,2,9,16:10,11.01,Chip Transaction,5817218446178736267,Hutchinson,MN,55350.0,5912,,No
928,1,2004,5,21,12:56,76.03,Swipe Transaction,6661973303171003879,Franklin,VA,23851.0,5211,,No
1923,2,2019,2,8,20:49,75.55,Chip Transaction,1139640404793641563,Louisville,KY,40299.0,5541,,No
1101,6,2011,11,20,15:56,79.47,Swipe Transaction,5839878690305841814,Vacaville,CA,95687.0,7230,,No
492,2,2018,8,19,16:07,5.97,Swipe Transaction,9219440889388078860,Waynesville,OH,45068.0,5921,,No
1526,3,2013,12,3,15:43,6.85,Swipe Transaction,-7146239558149608720,Oklahoma City,OK,73114.0,5300,,No
139,0,2006,9,15,07:27,36.43,Swipe Transaction,6661973303171003879,Brooklyn,NY,11221.0,5211,,No
811,0,2015,10,4,11:30,44.42,Chip Transaction,4906718476852006221,Powell,OH,43065.0,4121,,No
402,1,2014,11,6,18:27,2.16,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
548,0,2006,9,15,19:38,8.74,Swipe Transaction,1913477460590765860,Leetonia,OH,44431.0,5300,,No
735,1,2017,1,6,07:18,3.41,Chip Transaction,1704172588052121931,Miami,FL,33196.0,5812,,No
1129,2,2011,12,21,00:49,2.34,Swipe Transaction,-5475680618560174533,East Hartford,CT,6108.0,5942,,No
1241,3,2017,6,2,06:26,10.55,Chip Transaction,-5467922351692495955,Navarre,FL,32566.0,5912,,No
740,2,2017,11,19,13:14,67.61,Chip Transaction,822647939787511611,Marine City,MI,48039.0,5311,,No
1483,0,2005,10,5,10:56,25.00,Swipe Transaction,97032797689821735,Bakersfield,CA,93309.0,5411,,No
1404,1,2009,11,24,00:54,42.54,Swipe Transaction,8203319224581416066,Lorain,OH,44052.0,5812,,No
42,0,2002,7,17,22:47,21.05,Online Transaction,-5841929396161652653,ONLINE,,,4121,,No
223,0,2013,2,24,15:39,69.18,Swipe Transaction,99682222639641039,Cochranville,PA,19330.0,7230,,No
700,1,2019,11,23,14:53,29.11,Chip Transaction,6661973303171003879,Trimble,TN,38259.0,5211,,No
899,0,2010,9,7,09:53,38.10,Online Transaction,-1856938663262123108,ONLINE,,,5192,,No
112,0,2002,9,25,17:20,227.17,Swipe Transaction,4552887027432897467,Oakland,CA,94606.0,3596,,No
1123,0,2017,1,11,11:51,52.60,Online Transaction,-1688244360627004732,ONLINE,,,4784,,No
1731,0,2013,12,21,15:44,98.99,Swipe Transaction,-4669588373755270037,Katy,TX,77450.0,8011,,No
254,2,2017,2,2,16:51,81.92,Chip Transaction,1913477460590765860,San Antonio,TX,78207.0,5300,,No
1885,3,2016,10,4,11:44,22.72,Chip Transaction,3639123430068731390,Pottsboro,TX,75076.0,5814,,No
720,0,2011,10,9,22:07,0.93,Swipe Transaction,6666504894937430109,Marietta,GA,30008.0,5499,,No
1548,0,2019,9,5,10:49,12.10,Chip Transaction,-339585165183305524,Windsor,CT,6095.0,5921,,No
1832,3,2018,7,4,10:27,75.37,Chip Transaction,8527846635711351200,Hot Springs National Park,AR,71913.0,5300,,No
1781,1,2015,8,21,00:53,-65.00,Chip Transaction,1799189980464955940,Hickory,NC,28602.0,5499,,No
1327,2,2014,3,23,07:15,2.44,Swipe Transaction,4722913068560264812,Tucson,AZ,85711.0,5411,,No
1636,0,2013,2,23,08:46,13.35,Swipe Transaction,6135208568923449408,Vancouver,WA,98684.0,9402,,No
1572,0,2017,4,11,20:41,72.85,Chip Transaction,3821067936177432844,Yangon,Myanmar (Burma),,5812,,No
458,0,2015,11,15,12:10,17.39,Chip Transaction,5427095414889712052,Grovetown,GA,30813.0,5814,,No
831,1,2005,6,26,08:46,84.56,Swipe Transaction,8004460395070321297,Lake Hopatcong,NJ,7849.0,7538,,No
134,4,2008,11,29,07:44,54.79,Swipe Transaction,-4951456929562571702,Tyler,TX,75706.0,5411,,No
207,2,2004,6,17,10:55,119.55,Swipe Transaction,-245178307025547046,Mars Hill,NC,28754.0,5311,,No
650,2,2012,12,7,19:15,12.38,Online Transaction,-521141999023077663,ONLINE,,,5815,,No
1135,0,2014,3,10,15:43,63.67,Swipe Transaction,-1608105635246634128,Jefferson,NC,28640.0,5300,,No
803,0,2010,6,16,07:16,80.00,Swipe Transaction,-4282466774399734331,Riverside,CA,92508.0,4829,Insufficient Balance,No
1883,1,2018,11,18,21:28,49.53,Swipe Transaction,110760790727628084,Baltimore,MD,21224.0,5812,,No
1283,4,2007,7,12,13:37,22.74,Swipe Transaction,2027553650310142703,Bronx,NY,10456.0,5541,,No
1449,1,2018,4,6,12:43,64.66,Swipe Transaction,6698459923198770712,Wilmington,CA,90744.0,4814,Insufficient Balance,No
1096,1,1998,6,4,03:34,110.00,Swipe Transaction,-1908131910424232363,Lincoln Park,MI,48146.0,3771,,No
1764,1,2019,4,17,07:08,3.37,Swipe Transaction,-439559080277632025,Vincentown,NJ,8088.0,5411,,No
1409,4,2008,6,7,12:55,80.00,Swipe Transaction,-4282466774399734331,Littleton,MA,1460.0,4829,,No
851,2,1997,5,25,15:58,26.82,Swipe Transaction,-5581123930363301609,Chowchilla,CA,93610.0,5311,,No
1494,0,2016,8,9,14:08,203.94,Chip Transaction,4704344686539340629,Saint Simons Island,GA,31522.0,5411,,No
1603,1,2009,5,13,10:50,8.22,Swipe Transaction,-8035331133885133829,Clever,MO,65631.0,5300,,No
258,0,2013,11,18,20:06,42.89,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
1641,1,2019,2,20,13:57,-90.00,Chip Transaction,-1288082279022882052,Katy,TX,77493.0,5499,,No
582,0,2013,4,7,18:24,16.39,Swipe Transaction,6856083456605784579,Sedro Woolley,WA,98284.0,5813,,No
697,1,2016,5,3,07:18,125.29,Chip Transaction,-6761066196029841443,Lorton,VA,22079.0,5310,,No
327,0,2014,4,8,23:34,20.00,Swipe Transaction,-4282466774399734331,Meridian,MS,39301.0,4829,,No
215,0,2003,3,13,06:43,6.50,Swipe Transaction,-1046622217034093949,New River,AZ,85087.0,5812,,No
1546,4,1995,1,24,01:08,50.47,Swipe Transaction,8080934608468946743,Monterey Park,CA,91754.0,5310,,No
911,0,2007,4,21,11:47,21.12,Swipe Transaction,1396221203202974543,Jakarta,Indonesia,,5812,,No
1425,5,2017,6,14,13:24,-87.00,Chip Transaction,-1288082279022882052,Canastota,NY,13032.0,5499,,No
1795,2,2006,10,26,01:06,178.27,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
1868,1,2013,1,7,06:09,4.88,Swipe Transaction,-2069822707897623123,Dallas,TX,75206.0,7538,,No
398,3,2010,7,12,16:56,24.10,Swipe Transaction,2027553650310142703,Compton,CA,90222.0,5541,,No
1228,2,2011,10,1,21:33,72.52,Swipe Transaction,-5864576347879104311,Silver Spring,MD,20901.0,5812,,No
632,0,2017,3,20,18:34,28.06,Chip Transaction,-1916373108470792373,Hopewell Junction,NY,12533.0,7832,,No
1192,0,2017,8,14,05:25,3.13,Swipe Transaction,-1662162349688630531,Newport News,VA,23605.0,5541,,No
1366,1,2018,10,13,09:41,120.00,Swipe Transaction,-4282466774399734331,Roslyn,NY,11576.0,4829,,No
777,2,2018,5,29,10:42,61.93,Chip Transaction,2027553650310142703,San Francisco,CA,94131.0,5541,,No
1736,1,2012,5,23,06:44,5.17,Swipe Transaction,4722913068560264812,Newington,CT,6111.0,5411,,No
1643,3,2019,12,5,17:06,-184.00,Swipe Transaction,-6105039118492100969,Fort Collins,CO,80524.0,7011,,No
1254,0,2016,1,17,18:35,20.99,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
1584,3,2016,12,13,10:55,5.94,Chip Transaction,-4246101116678845013,Albany,NY,12206.0,5411,,No
1822,4,2016,7,20,09:16,5.06,Chip Transaction,9057735476014445185,Concord,NC,28027.0,5311,,No
249,0,2011,10,7,08:40,22.26,Online Transaction,-4956618006720593695,ONLINE,,,5193,,No
243,0,2005,4,23,14:40,11.24,Swipe Transaction,6135208568923449408,Pensacola,FL,32507.0,9402,,No
940,2,2019,12,8,12:24,6.94,Chip Transaction,4722913068560264812,Waukegan,IL,60085.0,5411,,No
184,4,2007,12,12,13:05,15.38,Swipe Transaction,-4752064311331295725,Syracuse,UT,84075.0,4214,,No
975,3,2006,1,20,08:56,11.12,Swipe Transaction,4722913068560264812,Brooklyn,NY,11211.0,5411,,No
862,0,2018,10,2,16:52,55.43,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
149,2,2004,11,24,09:52,7.85,Swipe Transaction,-3585660805062119453,Franklin,TN,37067.0,5411,,No
1025,1,2009,5,19,16:06,26.79,Swipe Transaction,-5472021253033725805,Dallas,TX,75238.0,4121,,No
1021,1,2011,7,21,16:21,0.42,Swipe Transaction,-6571010470072147219,Rural Valley,PA,16249.0,5499,,No
1383,3,2012,8,7,14:26,70.49,Online Transaction,208649686760524778,ONLINE,,,5651,,No
1768,0,2018,1,30,09:39,7.21,Chip Transaction,4722913068560264812,Valdosta,GA,31601.0,5411,,No
341,1,2003,6,19,06:51,51.96,Swipe Transaction,-85070450838390220,Dallas,TX,75253.0,5541,,No
1334,2,2012,9,4,09:10,10.30,Swipe Transaction,-1976985859357859110,Lakeville,MN,55044.0,5411,,No
983,2,2007,8,6,01:10,40.00,Swipe Transaction,-4282466774399734331,Kailua Kona,HI,96740.0,4829,,No
562,0,2006,12,4,09:33,49.20,Online Transaction,6354687927856781503,ONLINE,,,4900,,No
109,1,2019,2,8,22:15,0.58,Chip Transaction,-6571010470072147219,Dyer,IN,46311.0,5499,,No
44,0,2016,8,30,11:14,11.84,Swipe Transaction,-5467922351692495955,Port Orange,FL,32128.0,5912,,No
1025,4,2015,6,12,15:37,23.22,Chip Transaction,-6386732524687494907,Montreal,Canada,,4121,,No
1921,0,2017,9,10,18:39,42.52,Chip Transaction,-303858256154265716,Corpus Christi,TX,78427.0,5251,,No
371,2,2008,9,28,13:57,92.00,Swipe Transaction,-1288082279022882052,El Paso,TX,79912.0,5499,,No
320,1,2015,9,4,19:43,77.23,Chip Transaction,-9081255152891026422,Woodway,TX,76712.0,5812,,No
682,0,2016,9,25,22:46,24.45,Chip Transaction,6311843149390748192,South Hamilton,MA,1982.0,4121,,No
674,0,2015,6,29,04:44,83.06,Chip Transaction,-7146670748125200898,Everett,WA,98204.0,5970,Insufficient Balance,No
486,4,2000,5,1,18:15,120.00,Swipe Transaction,-4282466774399734331,San Jose,CA,95111.0,4829,,No
423,0,2018,10,27,12:15,54.19,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1357,5,2019,8,12,17:31,1.08,Chip Transaction,6666504894937430109,Weatherford,TX,76086.0,5499,,No
222,3,2010,9,24,18:24,-91.00,Swipe Transaction,2027553650310142703,Saint Petersburg,FL,33707.0,5541,,No
933,2,2019,9,5,23:08,62.56,Swipe Transaction,3639123430068731390,Philadelphia,PA,19145.0,5814,,No
151,0,2012,3,19,01:58,40.00,Swipe Transaction,-4282466774399734331,Pinetop,AZ,85935.0,4829,Insufficient Balance,No
1638,3,2016,6,12,03:20,817.73,Chip Transaction,-3796620483240753238,Canton,MI,48188.0,3256,,No
1378,0,2005,11,14,08:41,47.43,Swipe Transaction,1799189980464955940,Wichita,KS,67212.0,5499,,No
207,1,2011,9,29,07:38,1.31,Swipe Transaction,4722913068560264812,Hendersonville,NC,28739.0,5411,,No
1527,4,2017,4,4,18:15,46.01,Chip Transaction,8919682822789039434,Easton,PA,18042.0,5814,,No
1938,1,2007,3,21,16:56,16.87,Swipe Transaction,5817218446178736267,Mira Loma,CA,91752.0,5912,,No
1327,2,2014,12,7,12:07,19.74,Online Transaction,-2042049018365856408,ONLINE,,,5815,,No
2,1,2008,9,25,23:47,1.83,Swipe Transaction,6666504894937430109,West Covina,CA,91792.0,5499,,No
805,3,2007,5,26,20:16,0.76,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
1890,1,2006,5,10,13:04,10.89,Swipe Transaction,-7146670748125200898,Sheboygan,WI,53083.0,5970,,No
1006,1,2004,1,11,12:10,0.79,Swipe Transaction,6098563624419731578,Walden,NY,12586.0,4214,,No
880,2,2011,1,24,08:16,4.89,Swipe Transaction,2317657220498955142,Durham,NC,27713.0,5411,,No
1374,0,2006,11,16,08:05,20.98,Swipe Transaction,6476739518500892799,Phoenix,AZ,85083.0,4121,,No
1495,2,2014,1,12,13:51,68.00,Swipe Transaction,2027553650310142703,Laurel Hill,NC,28351.0,5541,,No
1295,1,2008,4,9,15:16,2.63,Swipe Transaction,-8280053203756808495,Delphos,OH,45833.0,5211,,No
358,1,2017,6,6,06:23,5.90,Chip Transaction,1799189980464955940,Byron,IL,61010.0,5499,,No
122,1,2012,12,18,06:00,7.36,Swipe Transaction,-8826348804033622422,Colwich,KS,67030.0,5411,,No
262,1,2006,9,6,15:26,90.00,Swipe Transaction,1799189980464955940,Olympia,WA,98516.0,5499,,No
1307,1,2014,5,23,08:38,3.20,Swipe Transaction,292117504799697596,Murphys,CA,95247.0,5411,,No
935,0,2009,4,27,08:45,54.99,Swipe Transaction,1799189980464955940,Phoenix,AZ,85023.0,5499,,No
1570,0,2009,6,20,10:38,55.24,Swipe Transaction,1913477460590765860,Chicago,IL,60623.0,5300,,No
1425,4,2001,2,21,20:00,33.32,Swipe Transaction,-6843794881792455403,Camillus,NY,13031.0,5812,,No
1760,2,2010,9,24,07:04,-63.00,Swipe Transaction,2027553650310142703,York,NE,68467.0,5541,,No
1741,3,2013,8,4,17:07,37.36,Swipe Transaction,-5581917620262985872,Sarasota,FL,34243.0,5812,,No
1371,0,2007,7,19,08:09,30.00,Swipe Transaction,97032797689821735,Union City,NJ,7087.0,5411,,No
1669,0,2017,6,17,09:28,86.00,Chip Transaction,-1288082279022882052,Providence,RI,2904.0,5499,,No
1451,0,2019,2,5,15:30,246.98,Chip Transaction,-8322703911127813297,Monroe Township,NJ,8831.0,7996,,No
75,2,2004,7,11,08:53,17.31,Swipe Transaction,-2746768964038578981,Birmingham,AL,35211.0,5211,,No
1439,1,2006,2,18,15:38,-65.00,Swipe Transaction,-5162038175624867091,Greenbrier,AR,72058.0,5541,,No
618,1,2019,1,20,06:09,8.29,Chip Transaction,-1288082279022882052,Tampa,FL,33618.0,5499,,No
1096,2,2008,10,10,20:24,15.00,Swipe Transaction,4722913068560264812,Monmouth,OR,97361.0,5411,,No
1351,1,2019,12,27,17:10,42.71,Chip Transaction,-8854246790769064067,Durham,NC,27712.0,5912,,No
336,1,2016,12,17,03:14,2.99,Chip Transaction,-8405285785047681224,Jeffersonville,IN,47130.0,5651,,No
1644,2,2010,5,23,09:18,18.56,Swipe Transaction,-757465001064617982,Palm Bay,FL,32905.0,5411,,No
1983,1,2015,11,2,09:12,100.00,Chip Transaction,-4282466774399734331,Shreveport,LA,71108.0,4829,,No
1587,4,2014,2,15,14:07,94.48,Swipe Transaction,1913477460590765860,Villa Grove,IL,61956.0,5300,,No
1379,3,2015,9,25,09:44,163.17,Swipe Transaction,1715299929786123066,Russell,MA,1071.0,3722,,No
66,0,2020,1,31,18:44,43.27,Online Transaction,-1688244360627004732,ONLINE,,,4784,,No
89,3,2004,11,8,07:51,3.65,Swipe Transaction,1704172588052121931,Emeryville,CA,94608.0,5812,,No
139,0,2016,10,12,08:07,4.13,Chip Transaction,-6564309388814215407,Brooklyn,NY,11212.0,5411,,No
735,1,2019,8,6,07:52,57.76,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
1525,0,2015,11,26,05:39,8.64,Swipe Transaction,4722913068560264812,Saint George,UT,84790.0,5411,,No
929,0,2007,10,15,20:05,47.38,Swipe Transaction,-442330005948871241,Tampa,FL,33607.0,5310,,No
1695,1,2009,11,12,16:46,17.57,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1765,0,2019,1,8,02:20,10.42,Swipe Transaction,-1288082279022882052,Chilton,WI,53014.0,5499,,No
931,0,2019,10,22,07:31,46.51,Swipe Transaction,-5475680618560174533,Watertown,TN,37184.0,5942,,No
368,2,2009,2,22,06:58,4.42,Swipe Transaction,-474575797651530900,Severn,MD,21144.0,5411,,No
1258,1,2006,11,18,09:25,33.23,Swipe Transaction,-2165325134182579556,Dinuba,CA,93618.0,5311,,No
1236,2,2015,10,26,14:09,2.09,Chip Transaction,6666504894937430109,Palm Coast,FL,32137.0,5499,,No
1691,2,2010,11,15,13:10,35.38,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1261,1,2016,7,17,06:29,1.28,Chip Transaction,6666504894937430109,Indianapolis,IN,46256.0,5499,,No
1533,1,2014,6,21,10:44,40.41,Swipe Transaction,1799189980464955940,Abilene,TX,79605.0,5499,,No
1515,4,2013,2,22,16:30,18.09,Swipe Transaction,-4752064311331295725,Linwood,KS,66052.0,4214,,No
1301,1,2010,7,7,14:59,68.82,Swipe Transaction,-3345936507911876459,Harvey,LA,70058.0,7538,,No
1777,0,2009,3,27,19:45,17.58,Online Transaction,-6160036380778658394,ONLINE,,,4121,,No
658,3,2013,6,29,05:32,121.46,Swipe Transaction,4815419556589078952,Mount Kisco,NY,10549.0,5812,Insufficient Balance,No
396,1,2004,5,4,19:00,41.34,Swipe Transaction,4722913068560264812,Bellaire,OH,43906.0,5411,,No
1422,1,2006,8,13,12:41,100.00,Swipe Transaction,-4282466774399734331,Bellevue,WA,98006.0,4829,,No
1691,1,2006,12,5,12:30,54.38,Online Transaction,-2088492411650162548,ONLINE,,,4784,,No
1472,5,2019,12,8,19:33,69.24,Chip Transaction,-5920216026753360007,Dallas,TX,75215.0,4111,,No
856,2,2003,1,8,07:47,13.38,Swipe Transaction,-5581123930363301609,Sarasota,FL,34233.0,5311,,No
1761,1,2011,3,28,15:25,98.39,Swipe Transaction,-2406792784142429160,Cocoa,FL,32926.0,5411,,No
983,0,2010,3,6,07:15,10.78,Swipe Transaction,1913477460590765860,Kahului,HI,96732.0,5300,,No
676,1,2015,2,6,15:37,-193.00,Chip Transaction,-8566951830324093739,San Antonio,TX,78223.0,3640,,No
1680,2,2015,11,11,06:46,36.44,Chip Transaction,8438446124682714015,Charleston,SC,29403.0,5541,,No
938,5,2005,12,4,06:11,54.00,Swipe Transaction,1799189980464955940,Wilmore,KY,40390.0,5499,,No
524,0,2014,12,25,15:29,3.50,Swipe Transaction,4688779875291520793,Lawton,OK,73505.0,5411,,No
1946,1,2012,6,4,21:03,49.96,Online Transaction,6330045341971627619,ONLINE,,,7801,,No
1940,0,2013,5,16,13:31,39.42,Online Transaction,7132919534969217203,ONLINE,,,4784,,No
1974,0,2017,7,3,11:04,107.33,Chip Transaction,97032797689821735,Ingleside,TX,78362.0,5411,,No
1865,3,2009,8,7,09:48,0.44,Swipe Transaction,-3448726498664660595,Willowbrook,IL,60527.0,5411,,No
866,5,2012,8,17,08:37,1.72,Swipe Transaction,6882551472640459815,Riverton,IL,62561.0,5812,,No
777,1,2012,11,23,11:05,-79.00,Swipe Transaction,-1288082279022882052,San Francisco,CA,94131.0,5499,,No
1717,2,2007,12,28,21:42,34.33,Swipe Transaction,-4937210987946867503,Statesville,NC,28677.0,5812,,No
